ID_REF	VALUE
209338_at	2.014942594
209339_at	9.807746053
209340_at	14.2888118
209341_s_at	10.34245416
209342_s_at	7.038445589
209343_at	2.014942594
209344_at	11.39923881
209345_s_at	9.981126524
209346_s_at	5.775867655
209347_s_at	2.014942594
209348_s_at	8.919130851
209349_at	9.121259545
209350_s_at	5.907998545
209351_at	2.014942594
209352_s_at	8.236585837
209353_s_at	2.014942594
209354_at	2.014942594
209355_s_at	2.109841386
209356_x_at	2.014942594
209357_at	10.49773482
209358_at	13.22540524
209359_x_at	2.014942594
209360_s_at	2.014942594
209361_s_at	6.599806579
209362_at	11.6474851
209363_s_at	10.42686413
209364_at	8.970987031
209365_s_at	2.014942594
209366_x_at	13.54322037
209367_at	10.44643085
209368_at	9.127652313
209369_at	2.014942594
209370_s_at	2.385933261
209371_s_at	2.014942594
209372_x_at	7.222261426
209373_at	10.38639981
209374_s_at	2.014942594
209375_at	8.519297405
209376_x_at	12.33463725
209377_s_at	13.52030254
209378_s_at	7.710148845
209379_s_at	9.595425099
209380_s_at	9.295621438
209381_x_at	4.775996523
209382_at	9.504689361
209383_at	9.94924718
209384_at	10.7022069
209385_s_at	6.773103114
209386_at	11.26216578
209387_s_at	7.121371022
209388_at	11.06423903
209389_x_at	14.89471038
209390_at	10.7073419
209391_at	6.905174826
209392_at	2.014942594
209393_s_at	11.46746796
209394_at	9.1737743
209395_at	2.014942594
209396_s_at	2.014942594
209397_at	12.21576879
209398_at	13.94199617
209399_at	4.136672867
209400_at	2.014942594
209401_s_at	2.014942594
209402_s_at	2.014942594
209403_at	9.866949348
209404_s_at	10.20049329
209405_s_at	9.182667686
209406_at	7.057744372
209407_s_at	3.764692059
209408_at	10.54778316
209409_at	14.03666975
209410_s_at	11.4732332
209411_s_at	9.09687223
209412_at	10.36168175
209413_at	4.177455933
209414_at	8.224922576
209415_at	4.021499731
209416_s_at	4.086272392
209417_s_at	8.023031278
209418_s_at	11.34438692
209419_at	2.014942594
209420_s_at	9.945099438
209421_at	2.014942594
209422_at	11.75244373
209423_s_at	2.031278445
209424_s_at	11.85303694
209425_at	10.89138749
209426_s_at	11.56523268
209427_at	7.650187109
209428_s_at	3.555026889
209429_x_at	11.23859367
209430_at	12.35533603
209431_s_at	12.73863555
209432_s_at	8.841045774
209433_s_at	13.05226491
209434_s_at	12.35685291
209435_s_at	11.57379481
209436_at	2.014942594
209437_s_at	2.014942594
209438_at	3.303980486
209439_s_at	8.399499435
209440_at	10.87677221
209441_at	2.220769492
209442_x_at	12.43889101
209443_at	2.014942594
209444_at	11.57536867
209445_x_at	11.15487124
209446_s_at	6.828254746
209447_at	2.014942594
209448_at	2.888165752
209449_at	10.53340487
209450_at	9.877544197
209451_at	8.81877688
209452_s_at	13.2131521
209453_at	9.567200234
209454_s_at	6.067813573
209455_at	13.25093245
209456_s_at	2.137355553
209457_at	7.340760743
209458_x_at	2.014942594
209459_s_at	11.68589783
209460_at	11.45483001
209461_x_at	7.909344645
209462_at	9.914936504
209463_s_at	10.63960474
209464_at	10.43781979
209465_x_at	2.230843777
209466_x_at	2.014942594
209467_s_at	9.757110492
209468_at	8.544326566
209469_at	2.014942594
209470_s_at	2.014942594
209471_s_at	11.40419734
209472_at	11.47220495
209473_at	6.37796395
209474_s_at	2.014942594
209475_at	9.821672379
209476_at	11.8624577
209477_at	10.41628866
209478_at	10.74232951
209479_at	9.583963809
209480_at	5.369984967
209481_at	11.4995554
209482_at	11.82334996
209483_s_at	10.25819419
209484_s_at	12.0240697
209485_s_at	9.874346323
209486_at	12.44129411
209487_at	9.845336836
209488_s_at	7.929973705
209489_at	11.77232075
209490_s_at	3.846248662
209491_s_at	2.014942594
209492_x_at	14.54460685
209493_at	2.603232679
209494_s_at	3.43821323
209495_at	6.808833582
209496_at	2.014942594
209497_s_at	9.392116253
209498_at	2.014942594
209499_x_at	7.680259746
209500_x_at	9.289347352
209501_at	6.51038534
209502_s_at	10.0574121
209503_s_at	13.7026095
209504_s_at	11.32707465
209505_at	2.967357872
209506_s_at	2.014942594
209507_at	12.99130362
209508_x_at	3.766511985
209509_s_at	12.41575932
209510_at	12.17647371
209511_at	9.819795476
209512_at	9.586590899
209513_s_at	12.19231943
209514_s_at	7.521684199
209515_s_at	9.177461077
209516_at	6.841953516
209517_s_at	13.51300811
209518_at	8.383638485
209519_at	2.037509929
209520_s_at	11.16097934
209521_s_at	2.014942594
209522_s_at	9.188514419
209523_at	12.07957475
209524_at	11.37931577
209525_at	5.466744625
209526_s_at	9.277668516
209527_at	10.54409371
209528_s_at	6.331108573
209529_at	6.555981379
209530_at	3.813569203
209531_at	11.89124525
209532_at	5.893153849
209533_s_at	11.97156883
209534_x_at	6.435828209
209535_s_at	7.238332465
209536_s_at	10.8604663
209537_at	9.475275758
209538_at	10.73635996
209539_at	3.833648803
209540_at	2.54756409
209541_at	2.145951991
209542_x_at	2.102241023
209543_s_at	2.014942594
209544_at	8.182549429
209545_s_at	11.79884735
209546_s_at	2.014942594
209547_s_at	2.188312811
209549_s_at	11.82594626
209550_at	13.10249548
209551_at	7.865711836
209552_at	2.014942594
209553_at	10.26867892
209554_at	2.014942594
209555_s_at	2.014942594
209556_at	8.8809413
209557_s_at	2.014942594
209558_s_at	10.17626617
209559_at	2.014942594
209560_s_at	2.014942594
209561_at	6.774400877
209563_x_at	13.61285665
209565_at	11.02457594
209566_at	11.72295123
209567_at	12.72624347
209568_s_at	9.294768698
209569_x_at	2.014942594
209570_s_at	2.018639592
209571_at	9.484294507
209572_s_at	11.22347906
209573_s_at	2.014942594
209574_s_at	2.014942594
209575_at	6.946946614
209576_at	11.38852788
209577_at	9.078951016
209578_s_at	9.430203314
209579_s_at	11.09371776
209580_s_at	10.74080035
209581_at	10.72122881
209582_s_at	2.034608483
209583_s_at	2.014942594
209584_x_at	2.017118391
209585_s_at	10.53367327
209586_s_at	12.00967398
209587_at	2.014942594
209588_at	4.287884501
209589_s_at	3.35605409
209590_at	2.014942594
209591_s_at	2.014942594
209592_s_at	8.548358751
209593_s_at	10.83422049
209594_x_at	2.014942594
209595_at	11.5025259
209596_at	2.014942594
209597_s_at	2.014942594
209598_at	2.014942594
209599_s_at	2.035208987
209600_s_at	11.68354868
209601_at	2.014942594
209602_s_at	2.014942594
209603_at	2.014942594
209604_s_at	2.014942594
209605_at	11.15815538
209606_at	2.014942594
209607_x_at	11.16903305
209608_s_at	13.12966555
209609_s_at	12.90586584
209610_s_at	9.428377493
209611_s_at	2.014942594
209612_s_at	2.014942594
209613_s_at	2.014942594
209614_at	2.014942594
209615_s_at	6.531156109
209616_s_at	2.014942594
209617_s_at	2.014942594
209618_at	2.014942594
209619_at	2.014942594
209620_s_at	11.18716457
209621_s_at	2.014942594
209622_at	9.391408762
209623_at	13.18631419
209624_s_at	11.68711303
209625_at	9.34735899
209626_s_at	7.152823336
209627_s_at	7.874675607
209628_at	11.80560103
209629_s_at	2.514654126
209630_s_at	12.46534455
209631_s_at	7.185218802
209632_at	7.69316206
209633_at	8.767226782
209635_at	11.39687748
209636_at	5.583159109
209637_s_at	2.030036287
209638_x_at	2.014942594
209639_s_at	2.014942594
209640_at	2.014942594
209641_s_at	2.014942594
209642_at	11.14822806
209643_s_at	2.77481392
209644_x_at	8.576181312
209645_s_at	7.225819654
209646_x_at	13.76473496
209647_s_at	9.908333124
209648_x_at	7.214417624
209649_at	8.569182941
209650_s_at	6.053619372
209651_at	2.193703108
209652_s_at	2.014942594
209653_at	7.773002177
209654_at	12.02311798
209655_s_at	7.925160825
209656_s_at	10.12140088
209657_s_at	11.63992853
209658_at	11.19239494
209659_s_at	12.47276963
209660_at	2.100202678
209661_at	2.014942594
209662_at	11.58975806
209663_s_at	2.014942594
209664_x_at	2.014942594
209665_at	9.255480509
209666_s_at	9.38285441
209667_at	8.973137244
209668_x_at	8.406419441
209669_s_at	13.53439897
209670_at	2.014942594
209671_x_at	2.014942594
209672_s_at	6.184987399
209674_at	10.41365438
209675_s_at	9.510899659
209676_at	6.779209971
209677_at	4.643938197
209678_s_at	11.20021822
209679_s_at	2.291937622
209680_s_at	10.69975156
209681_at	12.64087482
209682_at	9.425609166
209683_at	2.014942594
209684_at	11.32295958
209685_s_at	2.014942594
209686_at	2.014942594
209687_at	2.014942594
209688_s_at	10.87171702
209689_at	10.02712563
209690_s_at	2.014942594
209691_s_at	8.121035652
209692_at	2.014942594
209693_at	7.986520852
209694_at	12.78907368
209695_at	2.879233031
209696_at	2.014942594
209697_at	2.014942594
209698_at	8.249567614
209699_x_at	2.723441252
209700_x_at	2.357146636
209701_at	8.011829732
209702_at	13.0976469
209703_x_at	4.299215925
209704_at	6.728831637
209705_at	9.042530386
209706_at	11.5531758
209707_at	12.37550161
209708_at	2.014942594
209709_s_at	12.17764935
209710_at	13.27260687
209711_at	2.014942594
209712_at	2.014942594
209713_s_at	2.014942594
209714_s_at	12.25650171
209715_at	10.62790111
209716_at	2.014942594
209717_at	10.48630898
209718_at	3.735011826
209719_x_at	2.014942594
209720_s_at	2.014942594
209721_s_at	2.014942594
209722_s_at	2.014942594
209723_at	2.014942594
209724_s_at	10.71233674
209725_at	9.564679657
209726_at	2.014942594
209727_at	2.014942594
209728_at	2.014942594
209729_at	10.75789652
209730_at	2.014942594
209731_at	6.99857257
209732_at	4.212377204
209733_at	6.834317918
209734_at	2.014942594
209735_at	6.349200779
209736_at	7.961876612
209737_at	5.399748811
209738_x_at	2.014942594
209739_s_at	11.73457195
209740_s_at	8.063158395
209741_x_at	8.213563234
209742_s_at	2.014942594
209743_s_at	6.182693504
209744_x_at	9.313411508
209745_at	11.65826928
209746_s_at	9.412672665
209747_at	2.07060151
209748_at	9.825792207
209749_s_at	2.014942594
209750_at	5.274749233
209751_s_at	11.47291261
209752_at	2.014942594
209753_s_at	7.75858709
209754_s_at	3.928573307
209755_at	6.54691723
209756_s_at	2.014942594
209757_s_at	2.014942594
209758_s_at	2.014942594
209759_s_at	10.11111291
209760_at	8.778627306
209761_s_at	8.429189679
209762_x_at	8.20299543
209763_at	2.014942594
209764_at	2.014942594
209765_at	2.398058379
209766_at	2.014942594
209767_s_at	7.251213168
209768_s_at	2.014942594
209769_s_at	2.014942594
209770_at	8.186744882
209771_x_at	8.726150631
209772_s_at	2.014946823
209773_s_at	12.72939779
209774_x_at	2.015075058
209775_x_at	2.014942594
209776_s_at	2.014942594
209777_s_at	3.986722095
209778_at	10.08999058
209779_at	2.014942594
209780_at	11.84899642
209781_s_at	6.610753653
209782_s_at	5.249643409
209783_at	2.738207829
209784_s_at	10.6810336
209785_s_at	2.014942594
209786_at	11.59631829
209787_s_at	11.56109778
209788_s_at	8.964218337
209789_at	2.014942594
209790_s_at	9.443724258
209791_at	4.59884084
209792_s_at	2.014942594
209793_at	2.014942594
209794_at	4.512674548
209795_at	2.189059857
209796_s_at	13.27002499
209797_at	12.15121732
209798_at	10.24382537
209799_at	10.25443639
209800_at	2.014942594
209802_at	3.949062189
209803_s_at	8.752426813
209804_at	10.21655923
209805_at	10.09374401
209806_at	14.60559412
209807_s_at	12.98694009
209808_x_at	7.307267663
209810_at	2.014942594
209811_at	2.014942594
209812_x_at	2.014942594
209813_x_at	2.014942594
209814_at	10.89875345
209815_at	10.29957911
209816_at	2.014942594
209817_at	11.90412814
209818_s_at	9.974947962
209819_at	2.014942594
209820_s_at	7.691470134
209821_at	2.014942594
209822_s_at	7.240537623
209823_x_at	2.014942594
209824_s_at	9.066876461
209825_s_at	13.5407263
209826_at	2.067097104
209827_s_at	2.014942594
209828_s_at	2.014942594
209829_at	10.40983476
209830_s_at	5.267484043
209831_x_at	10.70714952
209832_s_at	4.238886323
209833_at	7.708945952
209834_at	3.520620214
209835_x_at	2.44588031
209836_x_at	12.09967211
209837_at	6.90487367
209838_at	10.39909792
209839_at	2.014942594
209840_s_at	3.547887989
209841_s_at	2.014942594
209842_at	2.014942594
209843_s_at	2.014942594
209844_at	11.09429919
209845_at	9.95784178
209846_s_at	6.360877721
209847_at	2.014942594
209848_s_at	2.014942594
209849_s_at	12.86629528
209850_s_at	4.315005427
209851_at	2.014942594
209852_x_at	12.91982332
209853_s_at	11.10742255
209854_s_at	10.89359158
209855_s_at	2.737116495
209856_x_at	2.360820726
209857_s_at	2.077141124
209858_x_at	9.989629048
209859_at	2.014942594
209860_s_at	13.57117177
209861_s_at	11.90755535
209862_s_at	9.390481265
209863_s_at	2.014942594
209864_at	10.10419206
209865_at	11.07349212
209866_s_at	2.014942594
209867_s_at	2.014942594
209868_s_at	2.014942594
209869_at	7.094955795
209870_s_at	11.51863254
209871_s_at	6.522919685
209872_s_at	2.015376315
209873_s_at	9.994683241
209874_x_at	4.703392819
209875_s_at	2.014942594
209876_at	4.754096394
209877_at	2.014942594
209878_s_at	2.585866104
209879_at	2.014942594
209880_s_at	2.014942594
209881_s_at	2.014942594
209882_at	7.508918912
209883_at	3.350151417
209884_s_at	11.45018097
209885_at	9.137089267
209886_s_at	4.100976175
209887_at	2.015148462
209888_s_at	2.014942594
209889_at	2.682313695
209890_at	7.603336705
209891_at	10.09151836
209892_at	2.736736777
209893_s_at	2.188141367
209894_at	2.034489704
209895_at	8.818490466
209896_s_at	10.82541159
209897_s_at	2.014942594
209898_x_at	10.44466776
209899_s_at	12.60783014
209900_s_at	11.54678064
209901_x_at	2.014942594
209902_at	10.63891573
209903_s_at	11.77269582
209904_at	3.582347975
209905_at	2.014942594
209906_at	2.014942594
209907_s_at	7.581478561
209908_s_at	2.014942594
209909_s_at	2.014942594
209910_at	2.211728881
209911_x_at	11.73711173
209912_s_at	5.724056062
209913_x_at	6.422589745
209914_s_at	2.014942594
209915_s_at	2.014942594
209916_at	8.698952065
209917_s_at	10.3613798
209918_at	2.014942594
209919_x_at	8.08901357
209920_at	9.676989401
209921_at	13.7146671
209922_at	8.59938219
209923_s_at	8.289646105
209924_at	2.014942594
209925_at	10.55627235
209926_at	7.119571258
209927_s_at	10.56173882
209928_s_at	2.014942594
209929_s_at	6.294865935
209930_s_at	2.014942594
209931_s_at	2.014942594
209932_s_at	13.53118751
209933_s_at	2.014942594
209934_s_at	9.843579541
209935_at	8.693212772
209936_at	3.068276632
209937_at	2.014942594
209938_at	3.613205081
209939_x_at	9.375985122
209940_at	4.035825687
209941_at	5.108297643
209942_x_at	13.93330464
209943_at	9.360749902
209944_at	9.979895505
209945_s_at	11.70460782
209946_at	2.10214107
209947_at	9.697390293
209948_at	2.014942594
209949_at	2.014942594
209950_s_at	2.014942594
209951_s_at	2.014942594
209952_s_at	2.014942594
209953_s_at	10.64958348
209954_x_at	8.287924842
209955_s_at	2.014942594
209956_s_at	5.711924086
209957_s_at	2.014942594
209958_s_at	6.727867868
209959_at	2.027212649
209960_at	2.014942594
209961_s_at	2.020956471
209962_at	5.881189047
209963_s_at	4.102963467
209964_s_at	2.375211217
209965_s_at	4.143906322
209966_x_at	2.014942594
209967_s_at	7.623032939
209968_s_at	2.014942594
209969_s_at	7.679868477
209970_x_at	2.014942594
209971_x_at	13.57612519
209972_s_at	14.01276486
209973_at	6.228628686
209974_s_at	13.08746282
209975_at	4.064010311
209976_s_at	2.852756168
209977_at	2.014942594
209978_s_at	2.014942594
209979_at	2.014942594
209980_s_at	7.420516374
209981_at	2.014942594
209982_s_at	2.014942594
209983_s_at	2.014942594
209984_at	9.810346859
209985_s_at	2.014942594
209986_at	2.014942594
209987_s_at	2.014942594
209988_s_at	2.014942594
209989_at	9.912594788
209990_s_at	2.014942594
209991_x_at	2.014942594
209992_at	3.41229393
209993_at	2.014942594
209994_s_at	2.079476537
209995_s_at	2.014942594
209996_x_at	4.939803774
209997_x_at	9.095501997
209998_at	9.371359525
209999_x_at	2.014942594
210000_s_at	2.014942594
210001_s_at	2.071599482
210002_at	8.565606047
210004_at	2.014942594
210005_at	11.02995415
210006_at	8.171455922
210007_s_at	10.34846882
210008_s_at	2.102212606
210009_s_at	8.025752737
210010_s_at	10.47023331
210011_s_at	11.03459316
210012_s_at	7.06995225
210013_at	2.014942594
210014_x_at	11.51225617
210015_s_at	2.015238664
210016_at	2.014942594
210017_at	9.054082465
210018_x_at	8.792736184
210019_at	2.014942594
210020_x_at	2.014942594
210021_s_at	2.174375305
210022_at	10.22174871
210023_s_at	9.708360105
210024_s_at	12.56996465
210025_s_at	2.014942594
210026_s_at	2.020749658
210027_s_at	13.48863711
210028_s_at	9.651068802
210029_at	2.014942594
210030_at	2.014942594
210031_at	2.014942594
210032_s_at	2.014942594
210033_s_at	2.014942594
210034_s_at	5.946612548
210035_s_at	2.042870756
210036_s_at	2.014942594
210037_s_at	2.014942594
210038_at	2.014942594
210039_s_at	2.014942594
210040_at	2.014942594
210041_s_at	11.40425929
210042_s_at	10.55534753
210043_at	2.014942594
210044_s_at	2.014942594
210045_at	9.958566204
210046_s_at	11.20136374
210047_at	9.725189294
210048_at	10.29424262
210049_at	2.014942594
210050_at	7.69705307
210051_at	3.249437114
210052_s_at	11.98163952
210053_at	11.64390973
210054_at	9.200225741
210055_at	2.014942594
210056_at	2.014942594
210057_at	7.955815153
210058_at	6.140457918
210059_s_at	6.986892313
210060_at	2.014942594
210061_at	2.021867018
210062_s_at	7.562635477
210063_at	2.014942594
210064_s_at	2.014942594
210065_s_at	2.014942594
210066_s_at	2.014942594
210067_at	2.014942594
210068_s_at	2.014942594
210069_at	10.73045283
210070_s_at	8.168586416
210072_at	2.014942594
210073_at	2.014942594
210074_at	10.92935754
210075_at	10.30336484
210076_x_at	8.891063062
210077_s_at	2.43988504
210078_s_at	2.016250977
210079_x_at	2.014942594
210080_x_at	2.014942594
210081_at	2.014942594
210082_at	2.014942594
210083_at	2.014942594
210084_x_at	2.014942594
210085_s_at	6.506793976
210086_at	2.014942594
210087_s_at	10.27291147
210088_x_at	2.014942594
210089_s_at	2.014942594
210090_at	2.014942594
210091_s_at	2.014942594
210092_at	11.42530595
210093_s_at	11.68103275
210094_s_at	4.859946493
210095_s_at	5.272980462
210096_at	2.014942594
210097_s_at	12.84500699
210098_s_at	10.80629495
210099_at	2.014942594
210100_s_at	3.976012204
210101_x_at	9.83782672
210102_at	8.768336563
210103_s_at	2.014942594
210104_at	10.1122804
210105_s_at	2.057398508
210106_at	3.199490877
210107_at	2.014942594
210108_at	2.988726763
210109_at	2.014942594
210110_x_at	12.66090843
210111_s_at	11.080192
210112_at	6.518809475
210113_s_at	2.014942594
210114_at	5.994054606
210115_at	2.014942594
210116_at	2.014942594
210117_at	8.901051962
210118_s_at	2.015331357
210119_at	2.014942594
210120_s_at	2.014942594
210121_at	2.014942594
210122_at	2.014942594
210123_s_at	2.014942594
210124_x_at	4.947717294
210125_s_at	12.68677692
210126_at	2.014942594
210127_at	8.201037438
210128_s_at	4.480337016
210129_s_at	3.878770404
210130_s_at	11.35402059
210131_x_at	13.75279147
210132_at	5.751394699
210133_at	2.014942594
210134_x_at	2.014942594
210135_s_at	8.986796321
210136_at	9.614982469
210137_s_at	9.839882997
210138_at	2.014942594
210139_s_at	2.666453634
210140_at	2.014942594
210141_s_at	2.014942594
210142_x_at	12.58140133
210143_at	2.014942594
210144_at	2.123208447
210145_at	2.014942594
210146_x_at	2.014942594
210147_at	2.014942594
210148_at	4.163819935
210149_s_at	13.23632651
210150_s_at	9.318841018
210151_s_at	2.066882905
210152_at	2.014942594
210153_s_at	11.0832498
210154_at	10.82107919
210155_at	2.014942594
210156_s_at	12.07340678
210157_at	8.502603691
210158_at	2.014942594
210159_s_at	2.014942594
210160_at	5.219518822
210161_at	2.014942594
210162_s_at	3.086729919
210163_at	2.014942594
210164_at	2.014942594
210165_at	5.584785374
210166_at	2.014942594
210167_s_at	2.014942594
210168_at	2.014942594
210169_at	2.014942594
210170_at	2.014942594
210171_s_at	2.014942594
210172_at	7.385012325
210173_at	2.014942594
210174_at	2.014942594
210175_at	7.75858709
210176_at	2.014942594
210177_at	2.014942594
210178_x_at	10.20608362
210179_at	2.014942594
210180_s_at	7.163881068
210181_s_at	2.014942594
210182_at	7.886926125
210183_x_at	13.26301566
210184_at	2.014942594
210185_at	2.014942594
210186_s_at	10.44789543
210187_at	9.557201083
210188_at	7.344430163
210189_at	7.87475812
210190_at	2.014942594
210191_s_at	2.014942594
210192_at	3.669776284
210193_at	2.014942594
210194_at	2.014942594
210195_s_at	2.014942594
210196_s_at	2.014942594
210197_at	2.014942594
210198_s_at	2.014942594
210199_at	2.014942594
210200_at	4.020249832
210201_x_at	10.83615719
210202_s_at	8.408570029
210203_at	2.061958805
210204_s_at	2.53623408
210205_at	4.764643085
210206_s_at	2.110172607
210208_x_at	13.11640275
210210_at	2.016156022
210211_s_at	14.80010877
210212_x_at	11.82279002
210213_s_at	11.88287029
210214_s_at	8.005073711
210215_at	2.014942594
210216_x_at	10.80161947
210218_s_at	2.307088507
210219_at	2.014942594
210220_at	2.014942594
210221_at	2.014942594
210222_s_at	8.608130481
210223_s_at	4.417170718
210224_at	7.304314872
210225_x_at	2.014942594
210226_at	2.014942594
210227_at	2.014942594
210228_at	2.014942594
210229_s_at	2.014942594
210230_at	7.110560064
210231_x_at	12.84490041
210232_at	2.014942594
210233_at	2.162385096
210234_at	2.018692045
210235_s_at	6.510076475
210236_at	8.798443059
210237_at	2.427020383
210239_at	2.523711
210240_s_at	2.014942594
210241_s_at	11.38572213
210242_x_at	10.57172967
210243_s_at	10.30326748
210244_at	2.014942594
210245_at	2.014942594
210246_s_at	2.014942594
210247_at	2.014942594
210248_at	2.014942594
210249_s_at	11.61925094
210250_x_at	12.0951705
210251_s_at	8.112203762
210252_s_at	9.148459303
210253_at	2.07639385
210254_at	2.014942594
210255_at	5.754863386
210256_s_at	4.70213926
210257_x_at	9.779520174
210258_at	2.014942594
210259_s_at	2.014942594
210260_s_at	7.752912086
210261_at	2.014942594
210262_at	2.014942594
210263_at	2.014942594
210264_at	2.014942594
210265_x_at	2.014942594
210266_s_at	11.56592181
210267_at	2.014942594
210268_at	2.104800478
210269_s_at	4.302728974
210270_at	2.014942594
210271_at	2.014942594
210272_at	2.014942594
210273_at	2.014942594
210274_at	2.014942594
210275_s_at	12.96659338
210276_s_at	2.765121589
210277_at	6.890797558
210278_s_at	3.777856611
210279_at	2.015003863
210280_at	2.014942594
210281_s_at	6.609928289
210282_at	2.014942594
210283_x_at	12.43503874
210284_s_at	7.385151857
210285_x_at	9.039978984
210286_s_at	2.014942594
210287_s_at	2.014942594
210288_at	2.014942594
210289_at	2.014942594
210290_at	7.842125939
210291_s_at	8.890896495
210292_s_at	6.589436247
210293_s_at	12.22138315
210294_at	2.014942594
210295_at	8.963832208
210296_s_at	11.98071307
210297_s_at	2.553585427
210298_x_at	2.014942594
210299_s_at	2.014942594
210300_at	2.014942594
210301_at	2.014942594
210302_s_at	2.014942594
210303_at	2.014942594
210304_at	2.014942594
210305_at	2.014942594
210306_at	5.416336665
210307_s_at	2.316833303
210309_at	2.014942594
210310_s_at	2.014942594
210311_at	3.829796791
210312_s_at	12.56644361
210313_at	2.014942594
210314_x_at	9.590678364
210315_at	2.014942594
210316_at	2.014942594
210317_s_at	13.03686789
210318_at	2.014942594
210319_x_at	5.104850432
210320_s_at	10.52779289
210321_at	2.014942594
210322_x_at	2.014942594
210323_at	2.014942594
210324_at	2.014942594
210325_at	2.014942594
210326_at	2.014942594
210327_s_at	2.014942594
210328_at	5.132462155
210329_s_at	2.014942594
210330_at	2.014942594
210331_at	2.014942594
210332_at	2.014942594
210333_at	2.014942594
210334_x_at	8.517101552
210335_at	2.014942594
210336_x_at	5.754203923
210337_s_at	11.83741741
210338_s_at	14.883056
210339_s_at	7.126466884
210340_s_at	2.014942594
210341_at	9.704949328
210342_s_at	2.014942594
210343_s_at	2.014942594
210344_at	2.014942594
210345_s_at	2.014942594
210346_s_at	9.799413693
210347_s_at	2.014942594
210348_at	2.014942594
210349_at	2.014942594
210350_x_at	2.133384189
210352_at	2.014942594
210353_s_at	2.014942594
210354_at	2.014942594
210355_at	2.014942594
210356_x_at	2.014942594
210357_s_at	4.532045948
210358_x_at	8.199099777
210359_at	2.014942594
210360_s_at	2.014942594
210361_s_at	7.42853172
210362_x_at	2.014942594
210363_s_at	2.014942594
210364_at	2.014942594
210365_at	2.014942594
210366_at	2.014942594
210367_s_at	2.014942594
210368_at	2.017285842
210369_at	2.014942594
210370_s_at	2.014942594
210371_s_at	12.98941885
210372_s_at	9.498891241
210373_at	2.188717925
210374_x_at	2.014942594
210375_at	2.014942594
210376_x_at	2.125118165
210377_at	9.249007338
210378_s_at	10.66371816
210379_s_at	8.508367265
210380_s_at	2.014942594
210381_s_at	2.014942594
210382_at	2.014942594
210383_at	2.014942594
210384_at	2.014942594
210385_s_at	2.844904468
210386_s_at	10.59005149
210387_at	9.775438897
210388_at	2.014942594
210389_x_at	8.104563868
210390_s_at	2.014942594
210391_at	2.014942594
210392_x_at	2.014942594
210393_at	2.014942594
210394_x_at	2.211380379
210395_x_at	2.014942594
210396_s_at	13.00062777
210397_at	2.014942594
210398_x_at	2.014942594
210399_x_at	2.015604604
210400_at	2.014942594
210401_at	2.014942594
210402_at	2.014942594
210403_s_at	2.014942594
210404_x_at	4.622081476
210405_x_at	8.396487048
210406_s_at	13.25634101
210407_at	6.234136878
210408_s_at	2.014942594
210409_at	2.014942594
210410_s_at	8.536432566
210411_s_at	2.014942594
210412_at	2.014942594
210413_x_at	2.014942594
210414_at	2.014942594
210415_s_at	7.964915048
210416_s_at	11.98521415
210417_s_at	8.848623529
210418_s_at	11.11363585
210419_at	2.014942594
210420_at	2.014942594
210421_s_at	2.014942594
210422_x_at	2.014942594
210423_s_at	2.014942594
210424_s_at	3.959377687
210425_x_at	10.94415254
210426_x_at	2.014942594
210427_x_at	11.17719843
210428_s_at	8.755867991
210429_at	2.014942594
210430_x_at	2.014942594
210431_at	2.014942594
210432_s_at	2.014942594
210433_at	2.014942594
210434_x_at	13.88743222
210435_at	2.971865665
210436_at	2.01619234
210437_at	2.014942594
210438_x_at	10.64678975
210439_at	2.014942594
210440_s_at	2.014942594
210441_at	2.014942594
210442_at	2.014942594
210443_x_at	2.819938409
210444_at	2.014942594
210445_at	2.064943098
210446_at	2.014942594
210447_at	2.014942594
210448_s_at	8.153021337
210449_x_at	4.428473234
210450_at	2.014942594
210451_at	2.014942594
210452_x_at	2.02245465
210453_x_at	14.5827128
210454_s_at	2.014942594
210455_at	2.014942594
210456_at	2.014942594
210457_x_at	2.014942594
210458_s_at	5.108928288
210459_at	2.014942594
210460_s_at	13.7547294
210461_s_at	12.42605429
210462_at	2.015583317
210463_x_at	8.72522768
210464_at	2.014942594
210465_s_at	8.117167777
210466_s_at	13.16531848
210467_x_at	12.38625994
210469_at	2.014942594
210470_x_at	13.63915808
210471_s_at	2.410659182
210472_at	2.014942594
210473_s_at	10.01237065
210474_s_at	9.086909362
210475_at	2.014942594
210476_s_at	2.014942594
210477_x_at	3.248732676
210479_s_at	2.014942594
210480_s_at	12.59838267
210481_s_at	2.014942594
210482_x_at	8.176525476
210483_at	7.799167102
210484_s_at	5.314556478
210486_at	3.283137029
210487_at	2.014942594
210491_at	2.014942594
210492_at	4.792578883
210493_s_at	3.530237372
210495_x_at	12.93312987
210496_at	2.017408059
210497_x_at	4.123891257
210498_at	3.593341104
210499_s_at	8.926716758
210500_at	2.014942594
210501_x_at	13.85618409
210502_s_at	10.94247304
210503_at	2.014942594
210504_at	2.014942594
210505_at	2.014942594
210506_at	2.014942594
210507_s_at	2.014942594
210508_s_at	2.014942594
210510_s_at	9.876942831
210511_s_at	2.014942594
210512_s_at	12.14108483
210513_s_at	3.906463519
210514_x_at	5.681946183
210515_at	2.014942594
210516_at	2.014942594
210517_s_at	2.157387049
210518_at	2.014942594
210519_s_at	13.63338022
210520_at	2.014942594
