Reporter Identifier	VALUE
A_24_P313822	0.162258213
A_24_P313895	0.358524529
A_24_P313993	1.452432163
A_24_P3140	0.11686488
A_24_P314159	-1.0909073
A_24_P314179	-1.352731318
A_24_P31421	0.719808435
A_24_P314290	0.324521083
A_24_P314337	-2.620956236
A_24_P314351	0.525743679
A_24_P314451	-0.003823023
A_24_P314477	-5.808748445
A_24_P314515	-0.636770394
A_24_P314534	0.642381993
A_24_P314554	0.277443614
A_24_P314571	-2.040889643
A_24_P314597	0.914579332
A_24_P314640	0.579335961
A_24_P314681	0.091736348
A_24_P314688	0.899644702
A_24_P314786	0.227868501
A_24_P314931	0.180765802
A_24_P314962	0.210850748
A_24_P315014	0.305575717
A_24_P315056	-0.660656624
A_24_P315066	1.902457979
A_24_P315120	-2.809839102
A_24_P315184	0.521858076
A_24_P315255	0.178923699
A_24_P315256	1.262708213
A_24_P31527	0.650212489
A_24_P315291	-0.784766802
A_24_P315306	-0.582993261
A_24_P315326	0.829651314
A_24_P315346	0.289056048
A_24_P315405	-0.690795137
A_24_P315440	0.426556861
A_24_P315444	1.25521691
A_24_P315457	0.471696385
A_24_P315474	0.532624395
A_24_P315500	0.908096917
A_24_P315535	-0.450143182
A_24_P315547	0.714513516
A_24_P315564	0.924966253
A_24_P315581	1.17297025
A_24_P315594	-1.628352564
A_24_P315638	0.953612727
A_24_P315644	1.565091133
A_24_P315654	0.639485729
A_24_P315674	0.133899551
A_24_P315739	0.862803807
A_24_P315754	0.962334086
A_24_P315769	1.117594729
A_24_P315774	0.21324649
A_24_P315805	0.033061805
A_24_P315821	0.378189629
A_24_P31583	1.209132224
A_24_P315854	4.872660052
A_24_P315862	0.036210138
A_24_P315873	-0.551188367
A_24_P315885	0.542711833
A_24_P315921	2.268753648
A_24_P315941	0.216019403
A_24_P315954	0.099026344
A_24_P315986	0.453896671
A_24_P316005	2.312317536
A_24_P316019	0.683215571
A_24_P316025	0.114640241
A_24_P316046	0.208125518
A_24_P316059	2.121531519
A_24_P316074	-0.250964048
A_24_P316102	0.363783627
A_24_P316127	0.496199446
A_24_P316154	-0.222317754
A_24_P316231	-0.112451613
A_24_P316234	1.887745487
A_24_P316257	2.539540663
A_24_P31627	-1.244381478
A_24_P316270	0.86675292
A_24_P316305	0.748991079
A_24_P316331	0.509721432
A_24_P316335	0.286464055
A_24_P316363	0.189736108
A_24_P316364	-0.881291872
A_24_P316381	0.363285759
A_24_P316387	0.000158327
A_24_P316414	2.415492397
A_24_P316430	0.899440668
A_24_P316439	0.904521841
A_24_P316446	0.378386658
A_24_P316454	0.63294854
A_24_P316475	-0.678022434
A_24_P316489	0.594597856
A_24_P316495	1.035256192
A_24_P316506	0.305249032
A_24_P316532	0.483111022
A_24_P316586	0.160271998
A_24_P316601	0.185664837
A_24_P316634	2.343735831
A_24_P316659	-0.258629683
A_24_P316680	0.534723429
A_24_P316685	0.129931026
A_24_P31671	
A_24_P31676	1.673732369
A_24_P316767	-0.245783549
A_24_P316904	-1.237965193
A_24_P316939	-0.870442272
A_24_P316965	0.236573453
A_24_P317135	-1.823315865
A_24_P317450	-0.18822847
A_24_P317604	-1.185585753
A_24_P317622	-0.823680388
A_24_P317637	0.318080438
A_24_P317719	1.875745878
A_24_P317762	1.233390516
A_24_P317827	-0.280270372
A_24_P317835	-0.113310016
A_24_P317874	-0.36653226
A_24_P317907	-3.285012127
A_24_P318073	0.096388387
A_24_P318134	0.676882479
A_24_P318160	-2.607499017
A_24_P318319	0.926931178
A_24_P318400	0.336743515
A_24_P318457	0.481204811
A_24_P318544	0.923410748
A_24_P318593	-0.330407509
A_24_P318656	0.790287044
A_24_P31875	0.258796684
A_24_P318836	0.737225571
A_24_P318897	-2.575167856
A_24_P318939	0.033433646
A_24_P318967	-1.971762263
A_24_P318990	-4.400130182
A_24_P319001	-0.860222207
A_24_P319088	0.337829278
A_24_P319113	0.741573111
A_24_P31929	-2.433333654
A_24_P319354	-0.027386829
A_24_P319364	-0.563377457
A_24_P319369	0.465672186
A_24_P319374	4.785501544
A_24_P319613	-2.857156293
A_24_P319624	0.100013737
A_24_P319635	1.262583696
A_24_P319647	4.854391384
A_24_P319675	-0.40546263
A_24_P319684	0.104926305
A_24_P319711	0.582671499
A_24_P319715	-2.139830826
A_24_P319736	-1.592256966
A_24_P319892	0.276386032
A_24_P319923	-2.527658714
A_24_P319942	-0.383609521
A_24_P320033	0.668514578
A_24_P320036	0.070493098
A_24_P320103	0.235850489
A_24_P320124	-0.040003065
A_24_P320163	0.418696103
A_24_P320171	0.743386391
A_24_P320221	0.966571869
A_24_P320254	-0.210176404
A_24_P320284	-1.79936784
A_24_P320328	-0.738071815
A_24_P320410	0.491428031
A_24_P320526	1.166516598
A_24_P320545	-2.077407352
A_24_P320572	0.027047223
A_24_P320597	0.475897886
A_24_P320604	0.0748978
A_24_P320645	0.850356452
A_24_P320665	0.305389513
A_24_P320699	-2.081805875
A_24_P320727	-0.539936874
A_24_P320759	0.890023039
A_24_P320796	-1.258578418
A_24_P32085	-1.554919986
A_24_P320880	-0.112150157
A_24_P320970	0.148090958
A_24_P321068	-2.145534224
A_24_P321093	3.376551494
A_24_P321125	0.194974314
A_24_P32118	1.609408544
A_24_P321184	0.114586783
A_24_P321369	-0.529239512
A_24_P32139	0.729826385
A_24_P321411	1.051309189
A_24_P32151	-0.157636368
A_24_P321511	-0.488769268
A_24_P321525	-2.187847202
A_24_P321581	-1.441694255
A_24_P321626	-0.009242512
A_24_P321634	0.772722306
A_24_P321709	-2.068477535
A_24_P321715	0.661852532
A_24_P321752	-0.152194057
A_24_P321766	-3.940305855
A_24_P32178	0.511082613
A_24_P321919	0.60844763
A_24_P322025	1.907665478
A_24_P32203	0.937628484
A_24_P32207	1.055836024
A_24_P322088	0.85768298
A_24_P32215	-0.090727854
A_24_P322191	0.354858631
A_24_P322215	-0.121992605
A_24_P322229	-0.312792486
A_24_P322313	0.213252247
A_24_P322353	0.829137078
A_24_P322354	-3.589097202
A_24_P322369	0.929782155
A_24_P322395	1.112356234
A_24_P322426	0.969095313
A_24_P322444	-0.369895209
A_24_P322474	-1.080160391
A_24_P32252	0.070057719
A_24_P322611	0.321205216
A_24_P322635	1.046446958
A_24_P322655	0.665568438
A_24_P322709	-1.569518874
A_24_P322741	1.719042843
A_24_P322753	1.151603981
A_24_P322756	0.175551175
A_24_P322771	-4.921047675
A_24_P322847	0.074482453
A_24_P322867	0.441274627
A_24_P322908	0.790664322
A_24_P32295	-0.35372071
A_24_P322966	0.302982038
A_24_P323072	0.263835532
A_24_P323084	-2.906617167
A_24_P323104	-0.515372081
A_24_P323114	0.110026161
A_24_P323131	0.533233253
A_24_P323148	-0.756482585
A_24_P323265	0.839923002
A_24_P323298	1.027978072
A_24_P323395	-0.711813145
A_24_P32342	0.965259174
A_24_P323421	0.824656649
A_24_P323425	0.465063459
A_24_P323434	-1.224021189
A_24_P323522	0.137465524
A_24_P323545	0.601340547
A_24_P323598	-4.166516521
A_24_P323610	1.929805131
A_24_P323628	0.674985781
A_24_P323635	1.464633601
A_24_P323664	0.457173432
A_24_P323682	0.276282637
A_24_P323698	1.421583348
A_24_P323715	1.197307941
A_24_P323754	0.068263249
A_24_P323778	0.032578478
A_24_P323787	0.338126651
A_24_P323795	0.263415404
A_24_P323805	-0.992714556
A_24_P323815	2.071681973
A_24_P323835	-0.406013123
A_24_P323868	0.351067706
A_24_P323885	-0.098900799
A_24_P323901	0.980450384
A_24_P323916	0.809861035
A_24_P323932	-1.108093097
A_24_P32394	0.188887053
A_24_P323941	2.645478638
A_24_P323944	0.104764226
A_24_P323967	0.547266149
A_24_P323974	0.483192709
A_24_P323997	0.127033805
A_24_P324011	0.58124983
A_24_P324054	0.342431909
A_24_P324074	-0.644893509
A_24_P324084	0.357270343
A_24_P32411	0.487447569
A_24_P324141	0.918188164
A_24_P324214	-1.156802342
A_24_P324224	0.663569562
A_24_P324250	-0.465643811
A_24_P324277	0.447873049
A_24_P324284	1.083599811
A_24_P324301	0.187606199
A_24_P324314	-0.879417459
A_24_P324326	0.579177111
A_24_P324368	0.315736643
A_24_P324396	0.552736239
A_24_P324405	1.232332049
A_24_P324424	0.296153255
A_24_P324449	0.219101053
A_24_P324465	0.207627436
A_24_P324479	0.510953343
A_24_P324488	0.694160473
A_24_P324506	0.261458347
A_24_P324520	-0.209198761
A_24_P324538	-0.76500596
A_24_P324563	1.659500188
A_24_P324565	-1.443200384
A_24_P324577	-0.243316059
A_24_P324581	0.066437146
A_24_P324588	0.208409435
A_24_P324606	0.691284524
A_24_P324630	0.449884776
A_24_P324640	-0.145262348
A_24_P324644	0.340267101
A_24_P324674	3.642139632
A_24_P324700	
A_24_P324712	0.619152251
A_24_P32473	-1.39681517
A_24_P324749	-0.107175227
A_24_P324783	0.316524262
A_24_P324787	-2.319218877
A_24_P324814	0.289861984
A_24_P324838	3.43278006
A_24_P324871	-0.026379512
A_24_P324886	-4.471120517
A_24_P3249	-0.506763156
A_24_P324986	-0.932857781
A_24_P324998	-0.751610133
A_24_P325006	1.14123072
A_24_P325015	-1.07874361
A_24_P325025	0.392545793
A_24_P325035	-1.354416288
A_24_P325046	1.937563842
A_24_P325107	0.771644575
A_24_P325118	-0.060267083
A_24_P325146	0.225407285
A_24_P325176	0.514876438
A_24_P32520	0.857360031
A_24_P325205	0.125244082
A_24_P325264	0.099342336
A_24_P32527	0.683883708
A_24_P325281	-0.16981546
A_24_P325287	0.402276491
A_24_P325333	4.034434098
A_24_P325520	-1.521429159
A_24_P325533	-0.793618206
A_24_P32560	0.098901292
A_24_P325691	0.4537118
A_24_P32574	0.001672552
A_24_P325992	-5.869059717
A_24_P326082	1.550320448
A_24_P326084	5.068188639
A_24_P326175	0.415717441
A_24_P32627	-0.712348391
A_24_P326344	0.55096712
A_24_P326398	0.353397291
A_24_P32646	-0.810263248
A_24_P326491	-1.448444357
A_24_P326511	-1.097656649
A_24_P326635	2.154581585
A_24_P326660	-2.616254089
A_24_P326708	-0.470821304
A_24_P32672	0.031352448
A_24_P326739	0.109208107
A_24_P32692	0.052597087
A_24_P326957	0.513135344
A_24_P327011	0.090460536
A_24_P327050	1.402583199
A_24_P32708	-1.221066244
A_24_P327084	-1.494852718
A_24_P32715	0.153862678
A_24_P327181	-2.714847803
A_24_P32735	-1.69886636
A_24_P327499	0.391524541
A_24_P32766	-0.79208898
A_24_P327815	-0.927308006
A_24_P327886	0.103547611
A_24_P32790	-0.502060237
A_24_P328045	1.004562585
A_24_P328231	0.455839193
A_24_P328259	3.603639395
A_24_P328320	0.865988277
A_24_P328333	-2.403390548
A_24_P32836	1.685151751
A_24_P328446	0.983914214
A_24_P328471	0.899739995
A_24_P32849	0.459384263
A_24_P328492	-0.65092298
A_24_P328504	4.174739849
A_24_P328524	-3.299902767
A_24_P328646	0.783051242
A_24_P328657	-2.924640818
A_24_P328668	-0.933981129
A_24_P328675	1.048993624
A_24_P32881	0.727533064
A_24_P328819	0.060973445
A_24_P32887	-0.042685881
A_24_P328872	0.069522732
A_24_P32895	0.041395504
A_24_P328969	-0.537098915
A_24_P329065	2.336458147
A_24_P329152	-0.900462407
A_24_P32920	-1.165325975
A_24_P329229	0.730461673
A_24_P32930	0.620918877
A_24_P32935	1.081467413
A_24_P329353	2.627952336
A_24_P329424	0.135455795
A_24_P329487	-1.408475592
A_24_P329597	2.93845611
A_24_P329600	-0.612550289
A_24_P329635	0.800946939
A_24_P329777	-0.209984131
A_24_P329795	-4.846940926
A_24_P329815	-2.583564002
A_24_P32986	-0.29508613
A_24_P329924	2.182050159
A_24_P329939	0.756103966
A_24_P330009	-0.430784974
A_24_P330030	0.605830884
A_24_P330112	-0.217443275
A_24_P33014	0.327782171
A_24_P330234	-0.233560897
A_24_P330263	-0.622902882
A_24_P330303	-4.770433333
A_24_P330309	0.440264878
A_24_P330366	-0.07446603
A_24_P330385	0.015771234
A_24_P330397	-0.991142107
A_24_P33048	0.81972668
A_24_P330518	-3.887940289
A_24_P33055	-2.672945086
A_24_P330625	0.392255812
A_24_P330633	0.453585389
A_24_P330668	-1.330638671
A_24_P330684	-0.76986757
A_24_P330691	-0.092964719
A_24_P33077	0.546617069
A_24_P330773	1.503908273
A_24_P330796	-0.902630979
A_24_P330822	0.326266271
A_24_P330886	1.464533985
A_24_P330971	0.741732242
A_24_P33105	0.248573471
A_24_P331128	-1.206305302
A_24_P33115	-0.33776016
A_24_P331150	0.242383234
A_24_P331373	1.9928217
A_24_P33140	-0.28307626
A_24_P331537	0.021497807
A_24_P33156	-1.252825102
A_24_P331560	-0.712154474
A_24_P331655	-2.747097546
A_24_P331675	0.116075517
A_24_P331693	0.163901962
A_24_P331704	-3.056828947
A_24_P331711	0.816025766
A_24_P331727	-0.31889371
A_24_P331734	
A_24_P331761	0.111553423
A_24_P331779	0.062187732
A_24_P331830	-0.062685535
A_24_P331882	-3.661167363
A_24_P331904	-1.178441112
A_24_P331918	-1.161830233
A_24_P33197	-0.102609355
A_24_P331998	3.022231321
A_24_P332043	-0.0252998
A_24_P332064	1.154916925
A_24_P332081	-0.495312932
A_24_P33213	0.887564943
A_24_P332151	0.143885621
A_24_P332161	-0.256757549
A_24_P33217	0.730231497
A_24_P332218	0.133188854
A_24_P332230	0.221788347
A_24_P332263	-0.692935009
A_24_P332292	1.029510096
A_24_P332314	-0.032349505
A_24_P332326	0.920971545
A_24_P332341	0.791006165
A_24_P332364	0.065999951
A_24_P332441	1.459355979
A_24_P332461	0.733942816
A_24_P332471	0.97538917
A_24_P332482	1.459322652
A_24_P332504	0.729940067
A_24_P332532	-0.602185072
A_24_P332541	0.437403544
A_24_P332595	-0.517049659
A_24_P332623	0.405791618
A_24_P332631	0.463331739
A_24_P332647	-1.48557869
A_24_P332651	0.124237218
A_24_P332683	0.959657661
A_24_P332711	-0.42943949
A_24_P332718	-0.405423189
A_24_P332721	0.086251747
A_24_P332739	-0.165199173
A_24_P332754	0.487636175
A_24_P332780	1.196842418
A_24_P332806	1.077167992
A_24_P332816	0.092409461
A_24_P332837	1.772938731
A_24_P332857	-0.610155263
A_24_P332862	0.641928159
A_24_P332902	0.961189428
A_24_P332911	0.730815693
A_24_P332926	-0.554710473
A_24_P332941	0.531424576
A_24_P332953	-0.291939756
A_24_P332971	0.396038259
A_24_P332981	1.451028339
A_24_P333019	-0.905289104
A_24_P333052	0.507673069
A_24_P333077	0.458438031
A_24_P33309	0.070808932
A_24_P333106	1.38715341
A_24_P333112	0.612043788
A_24_P333123	0.600961603
A_24_P333136	0.303674913
A_24_P333191	0.590523038
A_24_P333216	0.668002782
A_24_P333234	-0.033799796
A_24_P333293	0.184319684
A_24_P333306	-0.011926714
A_24_P333326	0.940286745
A_24_P333341	1.144833808
A_24_P333357	1.375879912
A_24_P333364	0.461330036
A_24_P333372	3.006762579
A_24_P333383	0.4862067
A_24_P333394	0.029704337
A_24_P33341	1.496579912
A_24_P333421	1.737929253
A_24_P333445	-2.342099195
A_24_P333461	0.180245003
A_24_P333479	-2.153785823
A_24_P333484	0.331285251
A_24_P333494	0.657988635
A_24_P333525	2.725221623
A_24_P333532	-0.795683677
A_24_P333558	0.659722605
A_24_P333567	-0.102464138
A_24_P333571	-0.841453414
A_24_P333605	
A_24_P333630	0.438898864
A_24_P333635	0.461254666
A_24_P333644	0.407677788
A_24_P333663	-1.043947498
A_24_P333697	0.293724233
A_24_P333716	0.522289117
A_24_P333733	0.545121363
A_24_P333802	-1.126451647
A_24_P33385	0.654124589
A_24_P333857	-1.441674908
A_24_P333901	1.542827779
A_24_P333993	-0.78682694
A_24_P334005	0.965386331
A_24_P33403	0.348435495
A_24_P334130	-3.332347023
A_24_P334208	-5.665444383
A_24_P334248	0.056594497
A_24_P33429	0.267106744
A_24_P334300	-0.45715162
A_24_P334361	1.990885002
A_24_P334402	0.502527983
A_24_P33444	0.168992996
A_24_P334445	0.730008273
A_24_P334456	0.848524669
A_24_P334529	-0.230722211
A_24_P33461	0.604595415
A_24_P334640	-0.105157863
A_24_P334726	-2.606370819
A_24_P33477	-0.492596843
A_24_P334845	-0.021729365
A_24_P335025	1.829056206
A_24_P335048	0.89550111
A_24_P33508	-0.845923869
A_24_P335092	-0.85750391
A_24_P335142	0.437399667
A_24_P335202	0.123441985
A_24_P335221	-0.482831692
A_24_P33525	0.492889887
A_24_P335263	0.813388691
A_24_P335305	0.186599051
A_24_P335358	0.808832421
A_24_P33552	0.926663701
A_24_P335620	-4.127337724
A_24_P335656	0.488118088
A_24_P33575	-0.286664804
A_24_P335759	0.391771599
A_24_P335781	-0.023534745
A_24_P335901	3.97661659
A_24_P33595	-0.979455132
A_24_P33607	0.78296556
A_24_P336113	0.987835901
A_24_P336137	-0.090177176
A_24_P336276	-0.509909977
A_24_P336417	-0.784232684
A_24_P336441	-0.904925511
A_24_P336474	-0.070079647
A_24_P33652	1.302966014
A_24_P336551	0.404535087
A_24_P336577	0.163898843
A_24_P336584	2.249615005
A_24_P336596	0.342792047
A_24_P33667	0.649894883
A_24_P336705	-0.986279961
A_24_P336718	1.222069919
A_24_P336728	0.802718702
A_24_P336754	0.734167441
A_24_P336759	1.516781488
A_24_P336848	1.620607606
A_24_P336853	-0.111734463
A_24_P336931	-0.398461422
A_24_P336957	0.076439293
A_24_P336983	-0.250937875
A_24_P337000	1.296526884
A_24_P337012	2.245349626
A_24_P33705	0.078713529
A_24_P337058	0.708684196
A_24_P337062	0.954375928
A_24_P337104	0.080039326
A_24_P337140	0.868731423
A_24_P337143	1.784341936
A_24_P337286	-0.244374427
A_24_P337334	0.997446015
A_24_P337380	0.233270567
A_24_P337388	0.442169427
A_24_P337397	2.0502106
A_24_P337419	0.224024198
A_24_P337504	-0.524922196
A_24_P337546	0.140731078
A_24_P337575	-0.348991793
A_24_P337592	-0.250059122
A_24_P337657	0.645313675
A_24_P337671	0.026418116
A_24_P33770	0.282623598
A_24_P337700	0.639228715
A_24_P337746	0.111445506
A_24_P337774	-1.131509945
A_24_P337796	2.876223408
A_24_P337810	
A_24_P33785	1.010564606
A_24_P337867	2.269039123
A_24_P338121	0.475896049
A_24_P338145	-1.424042725
A_24_P338151	0.177268147
A_24_P338187	-0.578491985
A_24_P338409	1.567271222
A_24_P338585	0.154341017
A_24_P338603	1.252177531
A_24_P338636	-0.181589859
A_24_P338648	-0.165810011
A_24_P338757	1.394731574
A_24_P338788	0.317495116
A_24_P338882	1.011675678
A_24_P33895	-0.074293301
A_24_P338971	0.430773426
A_24_P338992	0.343168237
A_24_P339059	0.530100702
A_24_P339071	-0.529312902
A_24_P339126	-2.205483101
A_24_P339153	-0.362725608
A_24_P339157	0.945355905
A_24_P339201	-2.948579941
A_24_P339272	-0.972886243
A_24_P339305	1.126527069
A_24_P339416	0.244021656
A_24_P339429	-3.293587907
A_24_P339436	-0.237569171
A_24_P339450	0.698307581
A_24_P339514	0.09169451
A_24_P33953	0.423367706
A_24_P339560	0.188184521
A_24_P339611	-0.799672729
A_24_P33965	0.256123378
A_24_P339664	-0.134427981
A_24_P33982	0.975539985
A_24_P339858	-1.973736571
A_24_P339869	-1.106879171
A_24_P33989	-2.666391553
A_24_P339944	0.013546382
A_24_P339974	0.158187523
A_24_P340036	-1.878615609
A_24_P340066	0.882770694
A_24_P340112	0.541948311
A_24_P340116	0.57026212
A_24_P340128	3.087203444
A_24_P340227	0.305400098
A_24_P340247	-0.663177812
A_24_P340284	0.175322594
A_24_P340286	-1.586066672
A_24_P340390	0.609345598
A_24_P340428	0.596232168
A_24_P340474	0.34889702
A_24_P340491	0.645718054
A_24_P340498	1.163255984
A_24_P34052	0.290536642
A_24_P340659	-3.056690716
A_24_P34066	1.960067383
A_24_P340679	0.233555797
A_24_P340696	0.294490667
A_24_P340771	0.552526295
A_24_P340776	0.316949288
A_24_P340800	0.502650278
A_24_P340813	-0.034370676
A_24_P340853	1.048699575
A_24_P340866	-0.669841795
A_24_P340886	0.724402783
A_24_P340891	0.831032592
A_24_P340916	0.557325419
A_24_P340941	0.678037853
A_24_P340954	0.243898216
A_24_P340966	-0.466462608
A_24_P340976	0.153160695
A_24_P34100	0.225088453
A_24_P341000	-0.008641632
A_24_P341006	0.983831022
A_24_P341019	0.497915229
A_24_P341058	-1.470105152
A_24_P341078	0.408081134
A_24_P341089	-0.996557498
A_24_P341106	0.081413729
A_24_P341126	0.425758685
A_24_P341176	0.798865671
A_24_P341187	1.695136354
A_24_P341222	0.770623314
A_24_P341279	1.473758941
A_24_P341292	1.947373306
A_24_P341323	0.107332694
A_24_P341370	1.121279503
A_24_P341376	-0.73313219
A_24_P341386	1.085538465
A_24_P341408	-0.178850252
A_24_P341426	1.138767143
A_24_P341427	-0.128358409
A_24_P341476	0.183893552
A_24_P341489	0.901811267
A_24_P3415	1.147002556
A_24_P341504	0.462936005
A_24_P341517	2.014747526
A_24_P34152	-0.208112348
A_24_P341535	0.479989071
A_24_P341538	-0.045881946
A_24_P341546	-2.427773916
A_24_P34155	-2.491458321
A_24_P341593	4.564712025
A_24_P341603	
A_24_P341606	0.359702046
A_24_P341616	0.640280959
A_24_P341626	0.749879219
A_24_P341646	0.319123534
A_24_P341674	0.269988303
A_24_P341677	0.791930356
A_24_P34168	-0.808723469
A_24_P341731	1.816407285
A_24_P341761	0.990575244
A_24_P341806	0.658405345
A_24_P341853	0.198286633
A_24_P34186	0.374343764
A_24_P341863	0.274758609
A_24_P341882	1.366636789
A_24_P341897	0.425699433
A_24_P341909	-3.348694086
A_24_P341923	1.112503985
A_24_P341938	2.310743922
A_24_P341958	0.308084462
A_24_P341972	1.026799421
A_24_P341985	-0.092853426
A_24_P341987	0.005444151
A_24_P34199	0.093511649
A_24_P342020	1.162720033
A_24_P342023	1.285002175
A_24_P342032	-0.496352412
A_24_P342055	0.05420633
A_24_P342086	1.50321476
A_24_P342096	-2.67226786
A_24_P342127	-0.306882455
A_24_P342150	1.751062773
A_24_P342157	0.279041151
A_24_P342171	0.957046884
A_24_P342178	0.864938873
A_24_P342226	-1.731943304
A_24_P342236	0.458742842
A_24_P342279	1.435310375
A_24_P342312	-0.040421369
A_24_P342316	1.156024799
A_24_P342328	1.728422797
A_24_P342377	
A_24_P342388	2.157575203
A_24_P342410	0.436916335
A_24_P342484	-0.222899179
A_24_P342511	0.230303938
A_24_P342572	0.161709842
A_24_P342591	1.147419687
A_24_P342670	1.301000618
A_24_P342807	
A_24_P342829	-2.159781255
A_24_P342880	0.169514585
A_24_P342944	0.035370177
A_24_P343095	-1.527290182
A_24_P343233	3.343109
A_24_P343255	0.203704133
A_24_P343271	-0.383532565
A_24_P343289	1.097148147
A_24_P343377	-0.359934773
A_24_P34344	-0.246417344
A_24_P343529	0.031684051
A_24_P343559	0.315675861
A_24_P343621	-0.113774949
A_24_P343695	-0.859523097
A_24_P343736	0.293035562
A_24_P343830	0.362714355
A_24_P343869	-0.262641611
A_24_P343929	2.769581912
A_24_P344045	0.438537249
A_24_P344053	1.220264609
A_24_P344087	1.285549588
A_24_P344100	1.047775347
A_24_P344251	1.005630998
A_24_P344295	1.858481384
A_24_P344307	1.065589661
A_24_P344416	0.288461604
A_24_P344516	-0.161097788
A_24_P344537	0.952661286
A_24_P344711	0.801164934
A_24_P34476	-1.337289398
A_24_P344890	0.166104684
A_24_P344961	-1.434267818
A_24_P344976	0.521250554
A_24_P345002	-3.251743324
A_24_P34505	-0.608245419
A_24_P345081	0.975614196
A_24_P345123	-0.318461096
A_24_P345131	0.106289519
A_24_P345160	0.218398302
A_24_P345193	1.291639171
A_24_P345209	-0.842188953
A_24_P345290	-3.286072619
A_24_P345314	0.224209584
A_24_P345336	0.524338911
A_24_P34534	0.655758044
A_24_P345377	-0.192316543
A_24_P34545	0.86474408
A_24_P345451	-1.081452647
A_24_P345498	-0.202465058
A_24_P345540	-0.513999428
A_24_P345679	-4.179608563
A_24_P34568	0.476324184
A_24_P34575	0.78175184
A_24_P345781	-1.152159757
A_24_P345822	-0.756567467
A_24_P345837	-0.377434088
A_24_P345846	0.769544474
A_24_P345866	
A_24_P345948	0.084083516
A_24_P345958	0.609256544
A_24_P345993	0.692731176
A_24_P3461	0.422649871
A_24_P346101	-3.608560528
A_24_P34611	-0.051626096
A_24_P346126	-1.333156897
A_24_P346181	2.194919758
A_24_P346210	0.089250143
A_24_P346269	-2.196150394
A_24_P346277	0.00742439
A_24_P34632	0.735665681
A_24_P346339	2.850009166
A_24_P346368	1.502491188
A_24_P346388	-0.058518036
A_24_P346431	-0.766784208
A_24_P346517	0.35040806
A_24_P346587	-1.844649201
A_24_P346604	1.003148751
A_24_P346644	-0.293813888
A_24_P346725	1.143323027
A_24_P346762	0.803238431
A_24_P346807	-0.448540918
A_24_P346855	-2.906526411
A_24_P346859	-0.693583866
A_24_P346886	-0.648733923
A_24_P346967	-0.060788723
A_24_P347065	0.178026008
A_24_P347067	2.073692885
A_24_P347185	1.177101139
A_24_P347198	0.473833433
A_24_P347282	0.140280728
A_24_P347310	1.157454507
A_24_P347378	4.529859899
A_24_P347411	-1.797707895
A_24_P347418	-0.032689606
A_24_P347431	-8.822117422
A_24_P347447	-0.845141905
A_24_P347458	-0.360715285
A_24_P347480	0.874503591
A_24_P347488	-0.987293621
A_24_P347566	-2.35339043
A_24_P347624	1.855957643
A_24_P347704	1.463199135
A_24_P347854	2.996887898
A_24_P347880	0.354422535
A_24_P347946	0.634610961
A_24_P348006	-0.399674525
A_24_P348083	0.265033981
A_24_P348090	1.727064199
A_24_P348118	0.040257178
A_24_P348173	0.377071724
A_24_P348203	-1.23252422
A_24_P348208	0.729150238
A_24_P348265	1.772717504
A_24_P348326	1.950270695
A_24_P348513	1.06882192
A_24_P348594	0.603934584
A_24_P348649	-0.014035655
A_24_P34865	0.153998252
A_24_P348660	-0.383999452
A_24_P348779	-0.049366547
A_24_P348791	0.019521722
A_24_P348806	-0.285284126
A_24_P348828	0.074294399
A_24_P348861	1.367247623
A_24_P348885	0.46059337
A_24_P348892	4.026180242
A_24_P348925	1.591993603
A_24_P348989	3.945062619
A_24_P349002	0.734188153
A_24_P349039	1.065614216
A_24_P349092	0.277213676
A_24_P349117	-4.626355749
A_24_P349145	-0.055389525
A_24_P349151	-1.734163604
A_24_P349196	0.214705304
A_24_P349207	0.37403015
A_24_P349264	-0.09474605
A_24_P349274	0.820909675
A_24_P349356	1.335619252
A_24_P349387	0.582301488
A_24_P349428	0.716915272
A_24_P34944	0.034460107
A_24_P349466	0.814799832
A_24_P349489	-0.757530574
A_24_P349539	0.141170793
A_24_P349547	-0.187739434
A_24_P349560	-0.354231628
A_24_P349580	3.094884993
A_24_P349590	1.47293131
A_24_P349596	0.183230714
A_24_P349606	-0.47761164
A_24_P349616	3.319677997
A_24_P349633	0.433365124
A_24_P349636	0.542179401
A_24_P349648	-1.357834728
A_24_P349676	0.630773493
A_24_P349686	-0.467816968
A_24_P349728	0.430547333
A_24_P349743	0.674648283
A_24_P349750	0.218089536
A_24_P349756	-2.374746988
A_24_P349782	0.974601727
A_24_P349783	1.273599414
A_24_P349788	0.570735769
A_24_P349807	0.460060187
A_24_P349821	0.435043867
A_24_P349869	-1.655089573
A_24_P349896	0.211528925
A_24_P349965	-0.419649005
A_24_P350008	0.629718884
A_24_P350017	0.641236691
A_24_P350027	0.355789323
A_24_P350040	0.625537165
A_24_P350060	-5.996324284
A_24_P350124	1.262524863
A_24_P350126	0.120852992
A_24_P350136	-0.454460801
A_24_P350160	0.310066604
A_24_P350173	0.227155878
A_24_P350186	-0.207164326
A_24_P350196	0.593492277
A_24_P350200	0.985848203
A_24_P350223	-1.266395301
A_24_P350228	0.059243549
A_24_P350245	-0.78864799
A_24_P350252	0.558842843
A_24_P350261	-0.327438933
A_24_P350307	1.581718908
A_24_P350386	0.405078306
