Reporter Identifier	VALUE
A_23_P44674	0
A_33_P3357620	-0.2919445
A_33_P3302741	0
A_23_P217712	-0.009209633
A_33_P3415828	0.016581059
A_24_P6370	-1.4994283
A_33_P3289461	0.08665085
A_33_P3362831	0.73886776
A_33_P3313835	-0.23271847
A_19_P00806621	-0.51436806
A_24_P289795	0.36627865
A_33_P3261222	-0.20992231
A_33_P3325843	-0.751699
A_23_P367899	0.024037361
A_33_P3652730	-0.38539886
A_33_P3341916	-0.21560669
A_33_P3361707	-0.1992979
A_32_P449652	-0.2972479
A_23_P217277	0.02982521
A_23_P301925	-0.41839886
A_33_P3317225	-0.30246925
A_33_P3372212	-1.2933259
A_23_P48339	0.21159554
A_23_P55961	0
A_19_P00802553	0.12183809
A_23_P126836	0.2847376
A_19_P00810211	-0.3165536
A_23_P432598	-0.31877804
A_24_P281580	-0.38627267
A_33_P3220545	0.5173421
A_24_P337334	0
A_23_P379692	-0.6070423
A_24_P343095	-0.30206633
A_33_P3423595	-0.22179651
A_23_P156667	0.056591988
A_33_P3417474	-0.22084665
A_24_P114339	-0.6820998
A_33_P3282840	0.33279324
A_33_P3302290	-0.36755562
A_19_P00808736	-0.21463919
A_19_P00331554	0.47647715
A_19_P00328038	0.59119415
A_33_P3294720	0.18796444
A_23_P86838	-0.64852095
A_23_P342053	0
A_33_P3401301	0.7619915
A_33_P3239849	0.46820927
A_33_P3336552	0.14365244
A_23_P349771	-0.19668245
A_33_P3237819	4.425081
A_33_P3245799	-0.41388845
A_33_P3292432	-0.21095371
A_19_P00811517	0.09745026
A_19_P00809712	-0.42950296
A_33_P3404281	0.07296085
A_33_P3364921	-0.2157731
A_23_P115519	0.3686781
A_23_P15182	0.07905865
A_33_P3377994	0.62837696
A_33_P3276062	-0.5078144
A_23_P209694	0.26827383
A_24_P941787	-1.1301651
A_33_P3264846	-0.51831484
A_33_P3266978	-0.22398949
A_23_P204052	0.17767525
A_23_P56978	2.7723927
A_23_P68665	0.26078796
A_19_P00803112	0.34107256
A_23_P130158	0.06347847
A_23_P107247	-1.2604499
A_32_P142700	0.40127897
A_24_P602871	-0.1127944
A_19_P00323916	0.60923576
A_24_P130936	-0.5775471
A_33_P3225313	-0.44775248
A_33_P3353051	1.3157978
A_33_P3296119	2.2767472
A_33_P3366146	0.2145567
A_23_P346405	0.34281492
A_19_P00805121	-0.26987362
A_19_P00320679	-0.007197857
A_23_P148519	-0.11802578
A_33_P3280575	0
A_33_P3307486	-0.60961103
A_23_P169503	-0.3984337
A_33_P3218797	0.66259956
A_24_P73290	-0.23468113
A_19_P00326124	0.04361677
A_32_P141969	-0.46990204
A_19_P00802286	0
A_33_P3384750	0.8942156
A_33_P3381684	-0.25286388
A_33_P3248252	-0.113836765
A_33_P3241056	-0.19651651
A_32_P888644	-0.4296651
A_19_P00327943	0.58035994
A_33_P3269844	0.2732668
A_23_P74320	0.3648486
A_24_P56317	-0.49164867
A_23_P2052	0.51921797
A_33_P3388958	0.53890085
A_24_P406301	0.49224663
A_24_P141707	0.7819567
A_33_P3278573	-0.03959465
A_19_P00320846	-0.104361534
A_33_P3370404	-0.051285744
A_24_P932016	-0.5899739
A_23_P320739	-0.6592388
A_32_P88719	0.3388195
A_19_P00803771	-0.14873838
A_23_P7965	0.6608825
A_33_P3302687	-0.35735178
A_24_P373152	-0.21736145
A_23_P143029	-0.55899096
A_33_P3308903	0.48700237
A_23_P157736	0.32017517
A_23_P168576	0.65203714
A_23_P251795	0.5451727
A_33_P3235335	0.17940521
A_33_P3252695	-0.20970917
A_23_P257003	-0.45195436
A_24_P456490	-0.54390574
A_19_P00808575	0.32155275
A_33_P3345608	-1.3845935
A_33_P3422010	0
A_32_P44568	-0.13843441
A_33_P3321577	0.2521515
A_24_P701776	0.47142744
A_24_P468810	-0.7727337
A_19_P00321348	0.83160734
A_33_P3224745	0.016215324
A_33_P3585268	-0.51570606
A_33_P3340114	-0.22110128
A_33_P3467752	-0.22176123
A_32_P93036	0.05014515
A_33_P3308446	0.1451273
A_19_P00810765	-0.14884949
A_33_P3352058	-0.22258615
A_23_P94338	-1.1552901
A_33_P3234593	-0.980824
A_19_P00802718	-0.22108936
A_33_P3346193	-0.7150707
A_19_P00803750	-0.35293674
A_23_P50646	0
A_33_P3257330	0.38286066
A_19_P00803562	-0.21632242
A_24_P381136	0.055281162
A_23_P128574	0.40204144
A_33_P3367924	0.8713813
A_33_P3236517	-0.8517933
A_33_P3392405	-0.30376625
A_23_P47466	1.2403145
A_19_P00801461	0.87273693
A_32_P129968	-0.6396823
A_24_P373286	-0.39809847
A_24_P570583	3.3446064
A_23_P329261	-0.34595776
A_33_P3620246	-0.7950969
A_24_P109652	-0.027511597
A_33_P3290562	-0.72776794
A_23_P417853	-0.21312857
A_32_P163247	0.49785662
A_33_P3335905	-0.2148962
A_33_P3250333	-1.706737
A_19_P00800149	0.19791412
A_33_P3358923	-0.37300396
A_24_P227927	0
A_33_P3357678	-1.3813848
A_33_P3407299	0.010550022
A_23_P389907	-0.4064474
A_33_P3234060	-0.51451206
A_19_P00324848	0.36804914
A_23_P256784	0.52770424
A_19_P00800427	-0.22436047
A_19_P00319897	0.26170254
A_23_P131149	0.45487404
A_23_P127697	-0.27671766
A_33_P3229789	0.5997877
A_23_P69362	0.4649601
A_23_P30745	0.5210047
A_24_P386771	-0.527544
A_24_P98251	-1.097003
A_23_P86751	-0.21565628
A_24_P370156	0.13113213
A_19_P00809579	-0.21395445
A_23_P28834	-0.21303892
A_24_P395317	-1.1565514
A_23_P364517	-0.095419884
A_33_P3412320	-0.46635628
A_24_P189533	-0.030658722
A_24_P92451	-0.20376825
A_23_P42335	0.465662
A_23_P1641	-0.10974312
A_33_P3286859	-0.20026016
A_33_P3308105	0.11499596
A_23_P141142	-0.2496295
A_23_P16722	-0.73528576
A_33_P3231319	-0.19783688
A_23_P88740	0.045810223
A_33_P3265355	0.5490036
A_23_P50241	-0.08587742
A_33_P3227457	1.1636257
A_24_P357468	0.41222954
A_23_P66017	-0.59106016
A_23_P316150	-0.58673906
A_33_P3383226	0.7745056
A_24_P341187	0
A_33_P3243929	-0.240798
A_23_P39171	-0.4547305
A_19_P00800004	0.43434477
A_19_P00808619	-0.19734478
A_33_P3320563	-0.5496402
A_24_P294821	-0.49783945
A_33_P3216232	-0.26284313
A_19_P00317247	0.7489209
A_23_P421935	0.003353119
A_33_P3397530	-0.26728582
A_24_P110831	-0.26825094
A_23_P29057	-1.6408648
A_23_P426944	1.0893722
A_33_P3216994	-0.21689367
A_23_P30547	-0.22078753
A_23_P135995	0.40847778
A_33_P3318926	-0.077198505
A_23_P388681	-0.18811607
A_24_P167825	0
A_33_P3343206	0.23830032
A_33_P3288434	-0.5024109
A_33_P3315959	-0.28606844
A_33_P3357292	-0.21312046
A_33_P3236157	0.28444767
A_32_P52609	-0.14495659
A_33_P3210857	-0.42176437
A_23_P321388	-0.25412273
A_23_P17173	-0.21778345
A_23_P308974	-0.5669265
A_23_P122116	0.25390148
A_19_P00805569	-0.055933
A_33_P3370310	0
A_23_P21086	0.034582615
A_19_P00317076	-0.22161531
A_33_P3672756	0.91774416
A_23_P345361	-0.44007063
A_32_P206735	-1.4828324
A_19_P00807584	0.52263546
A_33_P3235761	0.07949209
A_33_P3302796	0.6148176
A_33_P3249259	-0.24970913
A_33_P3380625	-1.3078308
A_19_P00319981	0.29184914
A_33_P3412795	-0.35153294
A_33_P3328937	-0.38200665
A_23_P358394	-1.3462243
A_33_P3283713	0.21728134
A_24_P162373	-0.022287369
A_23_P132378	0.3277235
A_23_P21673	-0.24295473
A_23_P171249	0.47920418
A_19_P00812398	0.5981107
A_23_P251268	-1.2298098
A_19_P00805058	3.0492392
A_33_P3251984	-0.53266096
A_23_P129358	0.09231043
A_33_P3397155	-0.2265563
A_33_P3402284	-0.21473551
A_23_P380526	-0.2153368
A_23_P125078	-0.16831684
A_23_P200598	0.5743103
A_19_P00320675	0.40302944
A_19_P00808877	0.28411293
A_23_P90523	0.2109394
A_19_P00319043	-0.21904278
A_33_P3368144	-0.26831007
A_33_P3362008	0.23744822
A_19_P00810346	-0.20521688
A_19_P00326696	-0.5185518
A_19_P00327270	0.4615941
A_19_P00803266	0.6735897
A_23_P102351	0.42835045
A_24_P928510	3.2932796
A_33_P3504002	4.1244187
A_23_P131050	0.227839
A_19_P00328909	0
A_33_P3283064	0.6294737
A_19_P00318310	-0.2333827
A_33_P3323041	-1.3646193
A_23_P300124	0.51382446
A_32_P29965	-0.23516989
A_24_P363005	0.07441044
A_23_P142345	-0.16242409
A_23_P431268	-1.0664282
A_23_P254254	-0.24528027
A_32_P15512	-0.30834103
A_33_P3270429	-0.21213484
A_33_P3244224	-0.003099918
A_33_P3341289	6.740893
A_32_P396186	3.228331
A_19_P00320677	2.044217
A_24_P161813	-1.272532
A_33_P3229357	0.6735282
A_33_P3383233	0.6287546
A_32_P4018	-0.22377968
A_23_P9152	0.21516323
A_33_P3298861	-0.07072449
A_19_P00811456	-0.505497
A_24_P726336	-1.0985198
A_23_P145114	0.90215015
A_23_P128554	-0.060424805
A_33_P3369401	-0.19832182
A_33_P3233489	-0.25223255
A_32_P100258	0.03691578
A_24_P288779	-0.206254
A_32_P128656	-0.89448166
A_33_P3421084	0.58406687
A_19_P00318045	0.2546115
A_33_P3359543	0.24671268
A_33_P3240512	-0.7703724
A_19_P00812128	0.2493844
A_19_P00805625	0.16596317
A_23_P349463	-0.29384565
A_24_P315014	-0.26199722
A_32_P167791	0.038640976
A_33_P3251672	-0.7470732
A_23_P165937	-0.08874416
A_23_P90333	-0.8353715
A_23_P372848	0
A_19_P00812831	0.63748837
A_32_P120127	-0.20230675
A_33_P3397801	0.21284485
A_19_P00811879	-0.20343876
A_19_P00812381	0.5637622
A_24_P284523	0.37883568
A_24_P273253	-0.5374174
A_19_P00806947	0.14715481
A_19_P00328898	0.77680206
A_24_P107317	-0.4879384
A_32_P76156	0.007080078
A_33_P3344276	-0.25951385
A_23_P79259	0
A_33_P3240273	0.27536154
A_19_P00319608	0.42607498
A_33_P3418917	0.117856026
A_23_P157404	0.12029362
A_33_P3383084	-1.2140651
A_33_P3353343	-0.7182522
A_24_P365349	-0.51410055
A_33_P3327165	-0.58806753
A_33_P3326275	0.094578266
A_33_P3352283	-0.22117805
A_19_P00331213	0.30273008
A_33_P3435493	-0.22212839
A_19_P00806753	0
A_33_P3279162	1.2919068
A_23_P12526	-0.19708061
A_33_P3346448	-0.5625653
A_19_P00806548	0.48583794
A_33_P3298111	-0.22106314
A_33_P3395547	0
A_33_P3333960	-0.51343966
A_23_P137381	0.023227692
A_33_P3572454	-0.21818924
A_33_P3761915	1.1765246
A_33_P3329522	-2.788735
A_23_P254179	0.07701397
A_19_P00801919	0
A_19_P00332315	0.61380863
A_23_P503010	0
A_33_P3438072	-0.20286226
A_23_P217379	-0.982244
A_23_P325887	-2.2402177
A_19_P00802906	0
A_19_P00804072	3.5098062
A_32_P812268	0.6184325
A_24_P367439	-0.24495554
A_33_P3294790	0.52423716
A_19_P00332382	0.36267996
A_19_P00809622	0.08837175
A_23_P200579	-0.21335697
A_33_P3314550	-0.19057274
A_33_P3353873	-0.21515226
A_23_P5568	0.1974411
A_23_P398712	-0.216362
A_32_P69849	-0.21697903
A_23_P66260	-1.0272808
A_23_P137665	-0.22427988
A_24_P73389	-0.21811485
A_33_P3295077	0.60359716
A_23_P62607	-0.6254115
A_23_P83012	-0.23185444
A_33_P3395843	-0.22452688
A_33_P3310894	-0.22517014
A_19_P00327099	0.24603367
A_23_P160940	-0.25650883
A_33_P3421053	-0.227067
A_33_P3227029	4.556711
A_33_P3288364	0.7491026
A_33_P3233659	0.42332602
A_33_P3350913	-0.4650793
A_33_P3893191	0.14257526
A_33_P3416797	0.31530237
A_33_P3390236	0.1765132
A_23_P428999	-0.9975195
A_24_P918384	-0.71529245
A_19_P00320119	-1.160037
A_23_P382506	0.03968239
A_33_P3260426	0.15856838
A_19_P00328915	1.2699761
A_19_P00808560	0.89451694
A_23_P115022	1.611145
A_23_P379034	0.6671219
A_23_P159110	0.634079
A_33_P3374210	-0.0967617
A_23_P201386	-0.24221802
A_19_P00321643	0
A_23_P209944	0.010865212
A_23_P420196	0.060199738
A_23_P258814	0.20284843
A_24_P227211	0.36170626
A_33_P3385351	0.11758566
A_19_P00809075	0.66467094
A_33_P3421985	-0.27780724
A_19_P00318343	0.221941
A_23_P354297	0
A_23_P8339	0.3876543
A_33_P3209831	0
A_23_P90220	-0.74922466
A_24_P106681	0.24006367
A_33_P3343340	-0.4973402
A_33_P3293202	-0.35240126
A_23_P76249	0.06986141
A_33_P3221119	-0.1252346
A_33_P3325195	-0.29146957
A_19_P00321394	0.074168205
A_23_P252023	-0.19846058
A_24_P365365	-0.27280712
A_23_P374782	0.23084402
A_24_P299318	0.100792885
A_23_P41204	-0.1275053
A_24_P921366	-0.12597656
A_23_P433188	-0.011254311
A_32_P205944	-0.8647804
A_33_P3363420	-0.7841902
A_23_P635	0.14830112
A_33_P3234303	-0.10381317
A_33_P3218905	0.5141802
A_24_P143653	-0.5466809
A_24_P4877	0.09165287
A_23_P21134	1.7834835
A_24_P323815	-0.93042946
A_33_P3222069	0.7143431
A_33_P3387365	0.15113449
A_19_P00813049	0.79255486
A_23_P21943	-0.21141243
A_33_P3391240	-0.21282339
A_33_P3847539	-0.21353245
A_33_P3272698	0.44068623
A_33_P3399218	-0.5420842
A_23_P36076	0.37823105
A_23_P396353	-1.599505
A_19_P00327619	0.114010334
A_33_P3291708	-0.40520096
A_33_P3401295	-0.21922636
A_33_P3221753	-0.30573368
A_19_P00808495	-0.65543175
A_19_P00801884	-0.2581892
A_32_P118397	-1.2936001
A_23_P42042	0.06512785
A_33_P3420486	0.02175808
A_33_P3395081	-0.6110649
A_33_P3272429	-0.327137
A_23_P301942	-0.55973625
A_33_P3343506	-0.33212137
A_24_P321626	0.13399601
A_33_P3224090	-0.78331566
A_23_P205611	-0.8352933
A_24_P91916	0.42986584
A_23_P45864	1.1399288
A_19_P00316544	-0.22076607
A_33_P3239122	0.2801838
A_33_P3409124	-0.5728049
A_33_P3265249	-0.3651061
A_19_P00315928	0.7846775
A_33_P3225507	0.1092
A_23_P314191	-0.30721712
A_33_P3307490	-0.53592443
A_23_P330461	0.3410406
A_23_P398530	1.0398445
A_23_P151907	1.0145845
A_19_P00800627	-0.694304
A_19_P00316480	-0.2109437
A_32_P40596	-0.21208334
A_33_P3277679	-0.21263409
A_23_P205098	-0.5721693
A_33_P3324860	0.42558336
A_33_P3381851	0.14000225
A_33_P3280163	-0.2174015
A_23_P13094	-0.23940897
A_33_P3395532	-0.21863174
A_33_P3381328	-0.21925926
A_24_P77082	1.1127143
A_33_P3333177	-0.34835672
A_23_P90463	-0.13305092
A_33_P3231727	-0.23265314
A_33_P3262236	-0.2250166
A_33_P3347330	0.26049137
A_19_P00315592	0.47084236
A_23_P76918	0.49359608
A_23_P34473	-0.22739267
A_19_P00319668	-0.22260237
A_19_P00319048	-0.5229678
A_33_P3327063	-0.21801853
A_33_P3329448	-0.21707487
A_19_P00327275	-0.27548122
A_33_P3278265	-0.3275051
A_33_P3267799	-0.20975113
A_19_P00320193	-0.50775003
A_33_P3268564	-0.17375374
A_23_P66767	0.51275635
A_23_P214091	0.20077944
A_33_P3414113	0.124209404
A_23_P94009	0.6016784
A_32_P204381	0.2773199
A_19_P00322979	0.36618996
A_19_P00811931	0.33486462
A_32_P122402	-0.5680971
A_24_P913115	-0.1741457
A_33_P3262742	0.71012115
A_23_P18824	-0.24202776
A_24_P273799	0.11779165
A_19_P00318794	0.47996473
A_33_P3287862	0.45875406
A_33_P3400171	-0.6637249
A_19_P00315561	-0.798728
A_33_P3239152	0.1855917
A_33_P3239914	-0.21101332
A_23_P3574	0.4339447
A_24_P209171	-0.29195023
A_23_P53736	0.034258842
A_33_P3305254	-0.315845
A_24_P114617	0.1847105
A_19_P00330027	0.22731686
A_23_P352435	0.17193222
A_19_P00803444	0.33819008
A_33_P3232508	0.7063694
A_24_P57993	-0.20231676
A_19_P00331073	0.12924719
A_33_P3272921	-0.5016985
A_23_P14340	0.07412529
A_19_P00328247	0
A_24_P298723	-0.24002457
A_23_P69521	0.007997513
A_24_P47467	0.13681221
A_19_P00316993	-1.9898934
A_33_P3349265	0.5822573
A_19_P00803193	0.10395956
A_24_P74896	0.16822767
A_19_P00805234	-0.2160945
A_23_P253841	0.34549713
A_33_P3482417	-0.21792221
A_33_P3300817	0.11741352
A_24_P132470	-0.03792095
A_33_P3295625	-0.21965599
A_23_P393766	-0.3912654
A_23_P147199	-0.14090729
A_23_P218505	0.20930576
A_32_P74752	-0.54449797
A_33_P3217933	-0.4985361
A_32_P10936	-0.24689484
A_23_P259741	-0.75380707
A_23_P162607	0.28099108
A_33_P3292588	-0.22299433
A_23_P418199	0.4275236
A_33_P3331335	-0.47646284
A_23_P130376	0.27711964
A_33_P3313283	-0.5149188
A_33_P3332438	-0.6681919
A_33_P3419785	0.009828568
A_33_P3329878	-0.40905285
A_33_P3223535	-0.48104668
A_23_P19723	-0.31174183
A_19_P00800632	0.69614553
A_23_P252155	0.103991985
A_19_P00325974	0.3789339
A_33_P3238157	0.09476948
A_23_P417282	-1.1064363
A_33_P3340454	0.46284246
A_24_P329939	0.20007896
A_24_P273865	0.3954482
A_19_P00808197	0.39302588
A_19_P00328438	-0.70607233
A_33_P3243812	-0.54745865
A_33_P3271156	-0.2136302
A_33_P3327762	0.96955967
A_33_P3261953	0.4166317
A_19_P00331600	1.1537085
A_33_P3223082	-1.0304122
A_23_P64121	-0.13004255
A_23_P92562	-0.7067671
A_33_P3405198	-0.2196846
A_23_P320862	-0.43826008
A_33_P3596355	-0.45166492
A_19_P00803575	-0.73099947
A_24_P208345	-0.020135403
A_23_P2492	-0.119458675
A_33_P3423959	-0.23236084
A_33_P3239794	-0.44879246
A_33_P3412798	-0.23136139
A_23_P154708	0.3209715
A_33_P3281176	0.2232647
A_33_P3418496	-0.25639248
A_23_P23114	0.23056412
A_19_P00325061	0.30357647
A_33_P3314531	-0.4952426
A_33_P3278501	-0.22224855
A_23_P415061	0.04489565
A_19_P00330810	0.17852783
A_24_P44931	0.04458046
A_23_P7535	0.54835796
A_33_P3244215	-0.46564102
A_32_P109922	-0.26251316
A_23_P350059	-0.084534645
A_23_P100240	-1.1730547
A_33_P3256685	-0.08185196
A_19_P00331051	-0.00434494
A_19_P00803446	-0.2079649
A_24_P192301	-0.33569622
A_33_P3390086	-0.21022224
A_33_P3238007	-0.40018702
A_33_P3232493	-1.2131882
A_33_P3353630	0.5204787
A_33_P3280779	-1.0144606
A_23_P119714	0.05515957
A_24_P144377	-0.062262535
A_24_P413884	1.555521
A_32_P148275	-0.46707392
A_19_P00316344	0.28413582
A_33_P3252499	-0.5100007
A_33_P3317925	-0.25108528
A_23_P254688	0.6315503
A_33_P3391656	0.73559856
A_23_P403488	-0.25393295
A_24_P303815	-0.12194061
A_23_P214897	-0.1431694
A_19_P00801515	0.052495003
DCP_1_1	-0.18933201
A_33_P3297921	0.5202408
A_19_P00318398	-0.1981473
A_33_P3378684	-0.19833088
A_23_P71148	0
A_24_P66545	-0.4784813
A_24_P108242	-0.07248974
A_24_P691775	-0.12061167
A_24_P158385	0
A_33_P3287314	0.54509926
A_32_P219942	-0.4845891
A_23_P162861	-0.23643112
A_23_P207319	-0.19846916
A_19_P00807759	-0.41799688
A_33_P3388651	-0.78523207
A_19_P00807720	0.4257598
A_33_P3578477	-0.28029442
A_23_P94030	-0.1967287
A_23_P90453	-0.48337173
A_24_P227091	-0.16532516
A_23_P40194	0.034401894
A_33_P3500631	-0.2152791
A_23_P51936	-0.7962723
A_24_P11061	0.35657024
A_32_P180741	0.31175947
A_33_P3637366	-0.7837372
A_19_P00805273	0.62506485
A_33_P3345414	-0.7823248
A_24_P336113	-0.2622137
A_23_P305140	0.34482002
A_23_P255057	-0.42839336
A_19_P00322412	0.21748161
A_19_P00317201	0.13882685
A_33_P3388835	-0.29233265
A_23_P154855	-0.27539396
A_19_P00801202	0.303267
A_24_P229638	-0.22289753
A_19_P00800061	-1.6818781
A_33_P3347343	-0.037190437
A_33_P3269539	-0.67085457
A_19_P00812592	-0.11992836
A_23_P138058	0.5735388
A_33_P3210099	-0.55576515
A_24_P99639	-0.78866863
A_33_P3299705	-0.117586136
A_24_P941505	0.06964302
A_33_P3368905	-0.11344385
A_33_P3412538	-0.8280597
A_19_P00323477	-0.49363804
A_33_P3325250	-0.39992142
A_19_P00317172	-0.19913435
A_33_P3259293	0.13894415
A_19_P00322426	0.6578655
A_33_P3305958	0
A_33_P3467748	-0.21167612
A_19_P00803169	0.41926622
A_23_P75811	1.0222902
A_33_P3408877	-0.6324825
A_19_P00813071	0.19273806
A_23_P144531	-0.055140495
A_19_P00813221	-0.21521902
A_24_P381499	-0.55930233
A_33_P3416772	0.2664137
A_23_P165598	-0.2330494
A_33_P3290532	-0.4771862
A_33_P3407742	-0.33375692
A_33_P3381771	-0.20114422
A_33_P3315475	-0.9885311
A_19_P00800144	0.6287079
A_19_P00323748	-0.22328234
A_24_P883629	-0.32935667
A_32_P538928	-0.36364603
A_19_P00801865	-0.3073902
A_19_P00811994	1.050705
A_23_P302550	-0.23100281
A_19_P00803984	-0.30170012
A_33_P3331242	0.46037197
A_24_P168581	-0.22360086
A_23_P129225	-0.35688734
A_23_P23850	0.82977676
A_23_P210015	0.11637688
A_23_P317324	-0.48771954
A_33_P3286864	0.26572227
A_24_P199500	-0.08099604
A_33_P3797403	0.5449939
A_24_P106357	-0.22460079
A_32_P33576	-0.22769976
A_33_P3278659	-0.001011848
A_33_P3266165	-0.29183102
A_23_P39402	0.026628494
A_33_P3263027	0.64275503
A_23_P91104	-0.27381992
A_33_P3281850	-0.022342682
A_33_P3252635	-0.12487507
A_24_P72364	-1.1816926
A_23_P32454	0.42530394
A_33_P3244713	-0.20272589
A_33_P3312030	0.117453575
A_24_P6864	0.2724328
A_23_P200772	-0.7362509
A_23_P85053	-0.04129505
A_24_P149395	0.5777731
A_23_P209519	-0.3350501
A_33_P3238993	-0.12002373
A_24_P218587	0.1491661
A_24_P289709	-0.19811916
A_33_P3403728	-0.46348238
A_24_P29686	-0.079444885
A_23_P48022	-0.497118
A_33_P3367575	0.29220533
A_33_P3286536	-0.24504471
A_19_P00322250	0.1574378
A_33_P3220643	0.5029783
A_33_P3311621	0.51892424
A_33_P3379939	0.08692074
A_19_P00803092	0.98158455
A_33_P3813684	-0.2950549
A_19_P00319675	0.06685352
A_33_P3229818	-0.20291615
A_32_P189204	-0.032571316
A_32_P112493	-0.17974949
A_32_P504827	-0.49509192
A_23_P409623	0
A_23_P127279	0.009874344
A_24_P41042	-0.14846325
A_23_P44295	-0.37030125
A_24_P692426	-0.2117796
A_19_P00322784	-0.21245527
A_33_P3319640	0.5421896
A_33_P3221432	-1.4319654
A_32_P60223	-0.24366093
A_33_P3316884	0.8628726
A_33_P3335865	-0.17010546
A_23_P46238	0.16630316
A_33_P3856171	-0.31363726
A_24_P133488	0.09090328
A_23_P167328	-1.0734143
A_33_P3385785	-0.32689047
A_23_P201596	-0.124238014
A_24_P74508	-0.41368103
A_33_P3313779	0.052628517
A_24_P481375	-0.46230602
A_23_P21473	0
A_19_P00321129	0
A_19_P00811216	-0.37676287
A_33_P3265783	-0.22369576
A_33_P3258206	-0.36403847
A_19_P00321414	0.46765375
A_33_P3337144	-0.36433887
A_33_P3293403	-0.21187878
A_33_P3273534	0
A_23_P405282	0.87197495
A_23_P9614	0.12600517
A_23_P68529	0.74944687
A_23_P29365	-0.5863342
A_19_P00806186	0.8557968
A_33_P3257165	0.42942142
A_19_P00329705	0.5788374
A_33_P3330786	-0.64260197
A_33_P3339536	0.26913166
A_24_P259607	-0.21211672
A_23_P14302	0.036870956
A_24_P330263	-0.36874008
A_19_P00330507	0.37425613
A_33_P3236046	-0.2162261
A_33_P3265624	-0.4410777
A_19_P00331168	0.36046505
A_19_P00800112	-0.29350471
A_33_P3360823	0.005723
A_33_P3409282	0.638515
A_19_P00324316	0.23914433
A_33_P3260667	-0.22121191
A_19_P00327850	-0.23421812
A_33_P3220352	-0.23411846
A_33_P3255544	0.71840286
A_23_P17870	-0.43522358
A_33_P3234939	-0.42240667
A_33_P3419032	-0.22692633
A_23_P146134	1.0802059
A_33_P3410604	-0.22815132
A_33_P3278058	0.021334171
A_19_P00811850	-0.22924614
A_19_P00315898	-0.22864866
A_24_P937306	-0.42658424
A_33_P3396336	0
A_23_P316612	-0.5088272
A_33_P3222549	2.4078674
A_19_P00317960	2.0974069
A_33_P3278755	-0.21876669
A_23_P90223	-0.6441417
A_33_P3414683	0
A_19_P00811936	-0.2397561
A_23_P258321	0.09272289
A_33_P3211054	-0.4779663
A_33_P3388183	-0.28801775
A_23_P90743	0.3859682
A_33_P3269403	0.20541811
A_33_P3212395	-0.20795202
A_33_P3300132	-0.2058487
A_23_P359043	-0.7024636
A_23_P314222	0.028300285
A_23_P381461	0.22068214
A_33_P3348001	-1.4431825
A_19_P00324658	0.28446388
A_19_P00318487	-0.019305706
A_32_P205624	-0.12989855
A_23_P218086	0.04309082
A_19_P00318208	-0.20048809
A_33_P3261520	0.1430192
A_23_P422540	-0.037427902
A_19_P00327199	0.43537617
A_33_P3264895	0.26802826
A_33_P3397520	0
A_23_P116642	-0.28793526
A_23_P205031	-0.44491673
A_33_P3371381	-0.1988635
A_23_P125643	-0.03998089
A_24_P252364	0.026021004
A_19_P00316625	-0.34541512
A_19_P00317541	-0.037466526
A_23_P171117	-0.26373577
A_19_P00808193	0.6009126
A_33_P3259705	0.33224392
A_33_P3290577	-0.38768196
A_23_P18223	0.6204262
A_32_P121834	-1.11199
A_33_P3419720	0.8182125
A_33_P3253365	0.2196083
A_33_P3332406	-0.21099234
A_23_P37914	0.41358566
A_33_P3216192	0.19708252
A_33_P3389023	-0.19126463
A_23_P50919	-0.051054478
A_33_P3271635	-0.19183731
A_23_P42241	0.11681318
A_24_P56330	-0.028751373
A_23_P304356	-0.30725956
A_33_P3399019	-0.5489416
A_23_P42198	0.94901276
A_23_P372638	-1.1610861
A_19_P00317431	0.2752242
A_32_P196047	-0.20621109
A_19_P00800767	0
A_33_P3402350	0
A_23_P204277	0.72935486
A_33_P3260969	0.09209156
A_33_P3364836	0.5258379
A_23_P43326	0.18596077
A_33_P3214914	-0.22138262
A_19_P00317350	-0.35004473
A_33_P3322594	0.71376467
A_33_P3319905	0
A_19_P00321950	-0.5091276
A_23_P398943	-0.21533251
A_23_P40295	0.09602356
A_33_P3213522	-0.2125783
A_33_P3329462	0.70989037
A_33_P3359748	1.1071348
A_23_P70020	0.21060658
A_24_P337397	0.21060944
A_23_P126888	0.6090884
A_19_P00321545	-0.33044434
A_33_P3606692	-0.33183384
A_24_P182892	-0.10690355
A_33_P3248137	0.40967512
A_33_P3381478	-0.21373653
A_23_P358470	0.5993271
A_33_P3321070	0.4618125
A_33_P3274189	0.6171222
A_19_P00328586	1.1125612
A_33_P3400152	0.08604288
A_24_P333019	0.32378578
A_24_P930418	-0.008253098
A_33_P3310009	0
A_23_P80342	0.06950283
A_19_P00801407	-0.2216835
A_24_P244356	0.11393738
A_33_P3344243	-0.07948971
A_33_P3422787	0.66937685
A_32_P79591	0.13066578
A_19_P00803536	-0.120605946
A_23_P147665	0.6147256
A_33_P3230676	-0.23172188
A_33_P3222007	-0.22864008
A_19_P00316190	-0.014476776
A_33_P3412752	0.92035246
A_24_P215804	0.3961115
A_23_P49021	0.14980698
A_33_P3338275	0.790174
A_33_P3762733	0.60011053
A_24_P167642	0.5277381
A_33_P3235806	0.9700818
A_33_P3420224	-0.2402215
A_19_P00329499	-0.11991787
