Reporter Identifier	VALUE
GT_44k_24_P702842	-8.385768
GT_44k_24_P702871	-7.606328
GT_44k_24_P702912	-6.786559
GT_44k_24_P70294	-8.3163805
GT_44k_24_P70303	-5.1060762
GT_44k_24_P703042	-5.1065183
GT_44k_24_P703197	-5.1255374
GT_44k_24_P703462	-2.1464186
GT_44k_24_P703642	-3.4187908
GT_44k_24_P703674	-6.318574
GT_44k_24_P703830	-3.6810656
GT_44k_24_P7040	1.5455341
GT_44k_24_P704446	-5.413484
GT_44k_24_P70480	0.22184086
GT_44k_24_P705136	-2.7849355
GT_44k_24_P705980	-8.407103
GT_44k_24_P706236	-7.6845827
GT_44k_24_P706244	-7.798668
GT_44k_24_P706312	1.2496405
GT_44k_24_P706314	2.624651
GT_44k_24_P706327	-8.363175
GT_44k_24_P706340	-4.7073073
GT_44k_24_P706371	3.1125574
GT_44k_24_P706752	-3.1128778
GT_44k_24_P706873	-8.266095
GT_44k_24_P706901	-2.2602682
GT_44k_24_P706953	-4.6423635
GT_44k_24_P706983	0.030845642
GT_44k_24_P707156	-3.1918278
GT_44k_24_P707530	-0.21222687
GT_44k_24_P707543	6.6976357
GT_44k_24_P707860	-3.4704094
GT_44k_24_P708363	5.7301826
GT_44k_24_P7085	3.0939903
GT_44k_24_P70888	3.3293238
GT_44k_24_P70906	-7.2148037
GT_44k_24_P709377	0.83626366
GT_44k_24_P709476	-7.061776
GT_44k_24_P709536	-7.6057034
GT_44k_24_P70993	1.1750784
GT_44k_24_P709949	-3.761788
GT_44k_24_P710024	2.8190956
GT_44k_24_P710090	-6.643962
GT_44k_24_P710171	-3.8148985
GT_44k_24_P71021	2.1528044
GT_44k_24_P710252	-4.234635
GT_44k_24_P710270	-3.448626
GT_44k_24_P710681	-2.0431757
GT_44k_24_P710730	2.203106
GT_44k_24_P710866	-3.8802924
GT_44k_24_P710999	-8.347969
GT_44k_24_P711050	0.39142323
GT_44k_24_P7111	-4.8254924
GT_44k_24_P711477	2.4414558
GT_44k_24_P711496	-2.3694496
GT_44k_24_P71153	-0.75140285
GT_44k_24_P711809	-3.3423972
GT_44k_24_P71181	0.9482002
GT_44k_24_P7121	-8.311268
GT_44k_24_P712193	-6.1136165
GT_44k_24_P712198	-8.096863
GT_44k_24_P712271	-6.374237
GT_44k_24_P712350	0.15619755
GT_44k_24_P712385	-8.16084
GT_44k_24_P712433	-8.380682
GT_44k_24_P71244	1.2408867
GT_44k_24_P712562	-1.6698046
GT_44k_24_P71280	-1.3234272
GT_44k_24_P712882	-5.174545
GT_44k_24_P713119	-7.831711
GT_44k_24_P713185	2.5251827
GT_44k_24_P713267	-8.351922
GT_44k_24_P713312	0.4638052
GT_44k_24_P71341	-3.9549513
GT_44k_24_P713668	3.8085327
GT_44k_24_P713729	1.8327122
GT_44k_24_P71373	-0.93682384
GT_44k_24_P714134	-1.3758297
GT_44k_24_P7143	-5.5085855
GT_44k_24_P71439	-0.4712925
GT_44k_24_P714618	0.8890848
GT_44k_24_P71468	2.8141632
GT_44k_24_P714984	-4.8965907
GT_44k_24_P715469	-5.9522142
GT_44k_24_P715518	-4.97007
GT_44k_24_P715530	-2.366384
GT_44k_24_P715602	-5.2386546
GT_44k_24_P715644	-7.608643
GT_44k_24_P7157	-4.166284
GT_44k_24_P715719	-7.132556
GT_44k_24_P715865	-8.350493
GT_44k_24_P715924	0.9898081
GT_44k_24_P716394	-5.6904235
GT_44k_24_P716405	-1.043973
GT_44k_24_P71649	-6.9751034
GT_44k_24_P71661	-3.4621835
GT_44k_24_P71700	2.0045776
GT_44k_24_P71781	-6.706282
GT_44k_24_P7179	-2.4287577
GT_44k_24_P718031	-8.362074
GT_44k_24_P718223	-5.173271
GT_44k_24_P71834	-0.17331505
GT_44k_24_P718354	-7.862707
GT_44k_24_P718503	1.611186
GT_44k_24_P718672	-3.7813768
GT_44k_24_P718705	-3.7803154
GT_44k_24_P718833	-4.0949025
GT_44k_24_P71890	-8.370781
GT_44k_24_P718947	-4.767818
GT_44k_24_P718973	3.5647516
GT_44k_24_P71904	-6.64583
GT_44k_24_P719081	-3.5472994
GT_44k_24_P719096	-4.765682
GT_44k_24_P7192	-3.8155346
GT_44k_24_P71938	0.8509865
GT_44k_24_P719579	2.4501076
GT_44k_24_P71973	-7.2182198
GT_44k_24_P719948	-2.672677
GT_44k_24_P72012	-4.7083225
GT_44k_24_P720185	-0.8458748
GT_44k_24_P7202	-0.3139534
GT_44k_24_P720202	1.7352972
GT_44k_24_P720495	-1.6064234
GT_44k_24_P72064	-5.343608
GT_44k_24_P720730	-8.292061
GT_44k_24_P7211	-0.91081905
GT_44k_24_P72139	-4.984161
GT_44k_24_P721638	-8.281348
GT_44k_24_P721699	-0.9877043
GT_44k_24_P721730	-1.568634
GT_44k_24_P72178	-8.368968
GT_44k_24_P721815	-6.7147403
GT_44k_24_P721828	-2.2073622
GT_44k_24_P721841	-8.3838
GT_44k_24_P721898	0.8225374
GT_44k_24_P722068	-4.7946177
GT_44k_24_P722155	-6.7603006
GT_44k_24_P722216	0.21642208
GT_44k_24_P722292	-1.9189811
GT_44k_24_P722360	-3.496338
GT_44k_24_P7228	-4.8404703
GT_44k_24_P7232	-4.4877167
GT_44k_24_P72351	-5.6529856
GT_44k_24_P72364	-5.6577487
GT_44k_24_P723655	-8.25798
GT_44k_24_P723735	-6.4069858
GT_44k_24_P72394	-5.512494
GT_44k_24_P724040	0.88087845
GT_44k_24_P724153	-2.8276577
GT_44k_24_P72420	-3.2284355
GT_44k_24_P724212	-7.332641
GT_44k_24_P72479	4.1623287
GT_44k_24_P724886	-2.5637984
GT_44k_24_P724984	-4.050553
GT_44k_24_P724989	-5.418326
GT_44k_24_P72518	-0.11547756
GT_44k_24_P725611	-5.7634597
GT_44k_24_P725630	-1.4083862
GT_44k_24_P725891	-2.03259
GT_44k_24_P725895	-6.3862534
GT_44k_24_P726215	1.3331804
GT_44k_24_P726336	-0.6562309
GT_44k_24_P726399	-2.6013117
GT_44k_24_P72646	-4.3363285
GT_44k_24_P726495	-4.7526875
GT_44k_24_P72750	1.4439812
GT_44k_24_P727501	-1.9636998
GT_44k_24_P727868	-0.50774
GT_44k_24_P727884	-8.154397
GT_44k_24_P728006	-3.667091
GT_44k_24_P728115	-2.1674747
GT_44k_24_P728215	-6.71569
GT_44k_24_P728604	-2.6035228
GT_44k_24_P728920	-7.1162753
GT_44k_24_P729714	-8.292504
GT_44k_24_P729905	-0.46236038
GT_44k_24_P73036	-0.39423466
GT_44k_24_P730679	-8.372312
GT_44k_24_P73075	-3.4116478
GT_44k_24_P730805	-6.566731
GT_44k_24_P731000	-8.368154
GT_44k_24_P73109	-8.34395
GT_44k_24_P731132	-8.316358
GT_44k_24_P731255	-4.777452
GT_44k_24_P731352	-5.1774197
GT_44k_24_P731549	0.5164423
GT_44k_24_P73158	0.88903046
GT_44k_24_P731648	0.75408554
GT_44k_24_P73178	1.0348682
GT_44k_24_P731845	-8.338312
GT_44k_24_P732033	-3.7484293
GT_44k_24_P732099	-6.2768826
GT_44k_24_P732106	-3.8394017
GT_44k_24_P732127	-8.247437
GT_44k_24_P732181	-8.256975
GT_44k_24_P73264	-5.280112
GT_44k_24_P73290	0.86475563
GT_44k_24_P733016	-5.0735292
GT_44k_24_P733308	-0.82831
GT_44k_24_P73370	0.90959835
GT_44k_24_P73389	-2.0389004
GT_44k_24_P733949	-8.324715
GT_44k_24_P734060	4.2772675
GT_44k_24_P73408	-0.16490555
GT_44k_24_P734268	-5.293112
GT_44k_24_P734297	6.0919237
GT_44k_24_P734308	-8.356384
GT_44k_24_P734341	-8.351128
GT_44k_24_P734406	-1.562212
GT_44k_24_P734720	-2.7602925
GT_44k_24_P734764	-4.892385
GT_44k_24_P734843	-3.197383
GT_44k_24_P734953	-3.012404
GT_44k_24_P735072	-6.732217
GT_44k_24_P735073	-4.557223
GT_44k_24_P735179	-8.173546
GT_44k_24_P735306	-3.0659695
GT_44k_24_P73535	-8.257265
GT_44k_24_P73577	-5.9700747
GT_44k_24_P73599	-3.696168
GT_44k_24_P736006	-5.7769876
GT_44k_24_P736638	3.4418726
GT_44k_24_P73669	-0.09705639
GT_44k_24_P73702	-4.915643
GT_44k_24_P73730	-4.2907495
GT_44k_24_P73738	-0.53899574
GT_44k_24_P737416	2.341011
GT_44k_24_P737451	0.37948513
GT_44k_24_P737492	-5.501779
GT_44k_24_P737553	-2.0459352
GT_44k_24_P737660	-8.089863
GT_44k_24_P737675	-7.062092
GT_44k_24_P73769	-8.370953
GT_44k_24_P737815	-3.5271373
GT_44k_24_P737939	-3.9928474
GT_44k_24_P738130	0.15689278
GT_44k_24_P738168	-8.106881
GT_44k_24_P73817	-5.640339
GT_44k_24_P73848	-2.1121635
GT_44k_24_P73862	-7.455744
GT_44k_24_P738859	-4.736176
GT_44k_24_P739075	2.9671192
GT_44k_24_P739106	-6.86578
GT_44k_24_P73920	0.013513565
GT_44k_24_P739344	-7.394915
GT_44k_24_P739355	1.8554668
GT_44k_24_P73943	-2.1946058
GT_44k_24_P739582	-3.7944984
GT_44k_24_P73962	-1.0012445
GT_44k_24_P739900	-6.0987887
GT_44k_24_P740244	-7.4228463
GT_44k_24_P740336	-8.29818
GT_44k_24_P740492	-8.370804
GT_44k_24_P740549	-8.3742485
GT_44k_24_P740620	-7.3517666
GT_44k_24_P74064	0.47260952
GT_44k_24_P740662	-0.44355392
GT_44k_24_P740692	-3.6279974
GT_44k_24_P74070	-3.7693057
GT_44k_24_P740705	3.34274
GT_44k_24_P740774	-3.1828566
GT_44k_24_P740857	2.8941774
GT_44k_24_P74088	-4.6651764
GT_44k_24_P740906	-5.156214
GT_44k_24_P740932	-8.399609
GT_44k_24_P740942	2.9756966
GT_44k_24_P740958	-6.828997
GT_44k_24_P740962	-3.857111
GT_44k_24_P741023	0.007318497
GT_44k_24_P741142	-7.783741
GT_44k_24_P741305	-8.277925
GT_44k_24_P741378	-2.865819
GT_44k_24_P741450	-6.2240224
GT_44k_24_P74160	5.412777
GT_44k_24_P742352	-4.8136106
GT_44k_24_P742954	-5.812708
GT_44k_24_P74329	0.34026146
GT_44k_24_P743424	-5.143343
GT_44k_24_P743486	-5.686242
GT_44k_24_P743672	-2.3691268
GT_44k_24_P743708	-6.9553585
GT_44k_24_P74371	4.4979143
GT_44k_24_P74374	1.750536
GT_44k_24_P743802	0.72688866
GT_44k_24_P743806	-0.47806835
GT_44k_24_P743869	-3.3634648
GT_44k_24_P743907	1.0067825
GT_44k_24_P744148	-4.137157
GT_44k_24_P744259	-6.0137744
GT_44k_24_P744297	-8.379043
GT_44k_24_P744554	-4.1103706
GT_44k_24_P744818	-2.7129593
GT_44k_24_P74487	-0.6187229
GT_44k_24_P74508	-8.33389
GT_44k_24_P745234	-7.994343
GT_44k_24_P745342	-4.5190196
GT_44k_24_P745352	-6.389182
GT_44k_24_P74559	-2.648561
GT_44k_24_P745635	-8.3702755
GT_44k_24_P74571	-2.6200619
GT_44k_24_P746314	-4.002056
GT_44k_24_P746650	-8.345702
GT_44k_24_P7467	-8.298371
GT_44k_24_P747012	-7.1519475
GT_44k_24_P747168	-6.4868116
GT_44k_24_P74731	-5.811065
GT_44k_24_P747419	-3.134407
GT_44k_24_P747443	-5.1948943
GT_44k_24_P74753	2.320836
GT_44k_24_P747625	-8.178985
GT_44k_24_P74828	-3.9441094
GT_44k_24_P748377	-5.03625
GT_44k_24_P748721	-8.290276
GT_44k_24_P74896	-4.1863384
GT_44k_24_P74897	-8.342316
GT_44k_24_P74932	2.1092463
GT_44k_24_P749374	-6.104121
GT_44k_24_P74981	-1.3099241
GT_44k_24_P749904	-8.217102
GT_44k_24_P74997	-2.4651632
GT_44k_24_P750070	-8.286852
GT_44k_24_P75008	-1.175662
GT_44k_24_P750159	-7.519515
GT_44k_24_P750164	-0.43250847
GT_44k_24_P75019	0.38516998
GT_44k_24_P750305	-3.0485582
GT_44k_24_P750327	-6.3439813
GT_44k_24_P75056	-0.21874905
GT_44k_24_P7507	-6.256872
GT_44k_24_P75072	1.2920113
GT_44k_24_P750817	-7.9067106
GT_44k_24_P75093	-4.080934
GT_44k_24_P750992	-8.373957
GT_44k_24_P751008	-5.5572023
GT_44k_24_P751074	-1.3836737
GT_44k_24_P751082	-3.1378274
GT_44k_24_P751220	-8.174385
GT_44k_24_P751247	-2.1075811
GT_44k_24_P75127	-8.194981
GT_44k_24_P751327	-8.333773
GT_44k_24_P751492	-7.105156
GT_44k_24_P75157	-5.537655
GT_44k_24_P75158	2.521738
GT_44k_24_P75183	-4.273987
GT_44k_24_P75190	-4.6372986
GT_44k_24_P75202	-6.2161474
GT_44k_24_P75220	-8.310915
GT_44k_24_P75230	6.02022
GT_44k_24_P752416	-5.09542
GT_44k_24_P75245	-1.1399441
GT_44k_24_P752496	-2.476777
GT_44k_24_P752518	-4.4404135
GT_44k_24_P752862	-3.3187408
GT_44k_24_P75308	3.017848
GT_44k_24_P753110	-4.905629
GT_44k_24_P753161	-1.5697584
GT_44k_24_P75324	-3.090694
GT_44k_24_P753302	-5.11577
GT_44k_24_P753331	-7.3454604
GT_44k_24_P753414	-8.403264
GT_44k_24_P75344	-3.3711262
GT_44k_24_P753454	-3.6985097
GT_44k_24_P753476	-0.2682686
GT_44k_24_P753592	-4.1010375
GT_44k_24_P75376	0.051112175
GT_44k_24_P753782	-8.179564
GT_44k_24_P753849	-5.094627
GT_44k_24_P754086	3.6500702
GT_44k_24_P7541	-8.337707
GT_44k_24_P754185	0.9178238
GT_44k_24_P75456	3.0671082
GT_44k_24_P75460	-7.616721
GT_44k_24_P75469	5.972872
GT_44k_24_P754803	6.1433563
GT_44k_24_P754817	-5.041625
GT_44k_24_P754999	-2.3813748
GT_44k_24_P75543	-2.463172
GT_44k_24_P75558	-2.6633115
GT_44k_24_P755984	-8.30178
GT_44k_24_P756014	-6.732932
GT_44k_24_P75621	-5.5504622
GT_44k_24_P756289	-8.366808
GT_44k_24_P756494	-4.529254
GT_44k_24_P756657	-0.64721775
GT_44k_24_P756672	-8.241814
GT_44k_24_P756682	-7.9118333
GT_44k_24_P756766	-5.754359
GT_44k_24_P75680	-4.4064097
GT_44k_24_P75708	1.4662657
GT_44k_24_P757154	-0.18305302
GT_44k_24_P75718	0.8789053
GT_44k_24_P757230	-8.154102
GT_44k_24_P757255	-2.4334154
GT_44k_24_P757638	-0.88653374
GT_44k_24_P75778	-1.5230293
GT_44k_24_P757790	-8.197603
GT_44k_24_P758010	-7.877528
GT_44k_24_P75808	-8.310983
GT_44k_24_P758323	-8.3071575
GT_44k_24_P7584	-2.0105085
GT_44k_24_P75840	-2.7420712
GT_44k_24_P75879	-0.3163023
GT_44k_24_P75917	-3.6435838
GT_44k_24_P75920	-2.777823
GT_44k_24_P759314	-6.6708155
GT_44k_24_P7594	-2.1149344
GT_44k_24_P759477	1.5006561
GT_44k_24_P759496	-3.4914927
GT_44k_24_P759584	-8.29498
GT_44k_24_P75963	-6.6038284
GT_44k_24_P759647	-4.9778852
GT_44k_24_P759674	-3.8588824
GT_44k_24_P759747	-3.1218443
GT_44k_24_P75979	-0.051900864
GT_44k_24_P759822	-8.362665
GT_44k_24_P75985	-6.9668913
GT_44k_24_P759861	-6.9252768
GT_44k_24_P7600	-5.976404
GT_44k_24_P760130	1.3437862
GT_44k_24_P76018	-3.518888
GT_44k_24_P760368	-0.11994743
GT_44k_24_P760708	-1.0128126
GT_44k_24_P760891	-8.123687
GT_44k_24_P760960	-8.282868
GT_44k_24_P76105	-0.73077774
GT_44k_24_P761130	0.13182926
GT_44k_24_P76120	-0.20910072
GT_44k_24_P761386	-0.43636036
GT_44k_24_P76142	-0.28662872
GT_44k_24_P761457	-0.8863754
GT_44k_24_P76158	-1.6571808
GT_44k_24_P76169	2.0415773
GT_44k_24_P761705	-3.4123597
GT_44k_24_P761818	4.5070887
GT_44k_24_P762409	-8.362149
GT_44k_24_P762613	-7.802
GT_44k_24_P762669	5.317731
GT_44k_24_P76267	0.5922699
GT_44k_24_P762767	-3.1121297
GT_44k_24_P762886	-4.5033393
GT_44k_24_P7629	-6.2183905
GT_44k_24_P76300	-5.2094555
GT_44k_24_P76313	0.18995667
GT_44k_24_P763243	8.206659
GT_44k_24_P763361	-7.3207655
GT_44k_24_P763407	-7.972371
GT_44k_24_P76358	3.0101833
GT_44k_24_P76362	-4.7760763
GT_44k_24_P763655	5.415023
GT_44k_24_P76414	-5.3950815
GT_44k_24_P7642	2.7914982
GT_44k_24_P764519	-5.998927
GT_44k_24_P764598	1.2885494
GT_44k_24_P764690	-4.284331
GT_44k_24_P76489	-8.269752
GT_44k_24_P765053	-3.1885853
GT_44k_24_P76512	-1.14464
GT_44k_24_P7652	-4.8501115
GT_44k_24_P76521	0.794981
GT_44k_24_P76528	-2.0015168
GT_44k_24_P765294	-8.348399
GT_44k_24_P765448	-8.365628
GT_44k_24_P76546	1.0846786
GT_44k_24_P765540	-4.1974177
GT_44k_24_P765552	-4.8887067
GT_44k_24_P765569	-2.831069
GT_44k_24_P76558	-8.365116
GT_44k_24_P765715	-1.9446139
GT_44k_24_P76575	-8.098665
GT_44k_24_P765784	0.5442486
GT_44k_24_P765795	-0.81422234
GT_44k_24_P76586	-8.314238
GT_44k_24_P765923	-6.5360894
GT_44k_24_P765975	-4.692065
GT_44k_24_P76604	-5.5324845
GT_44k_24_P766177	-8.215113
GT_44k_24_P766204	-3.3240461
GT_44k_24_P766205	4.4065533
GT_44k_24_P766208	7.112444
GT_44k_24_P766228	-3.9347787
GT_44k_24_P76635	-4.614588
GT_44k_24_P76644	2.7487888
GT_44k_24_P76649	-2.8911157
GT_44k_24_P766577	0.017381668
GT_44k_24_P76666	-1.9125323
GT_44k_24_P766716	-2.6922798
GT_44k_24_P76675	-6.725687
GT_44k_24_P766812	-6.5725784
GT_44k_24_P766854	-6.349565
GT_44k_24_P766865	-3.827602
GT_44k_24_P76707	-6.386586
GT_44k_24_P76725	-3.070364
GT_44k_24_P76740	1.0789185
GT_44k_24_P767422	2.1133242
GT_44k_24_P76757	-8.35843
GT_44k_24_P76759	-3.841384
GT_44k_24_P767725	-6.726812
GT_44k_24_P767901	-6.0788593
GT_44k_24_P76805	-2.353374
GT_44k_24_P76809	-8.33034
GT_44k_24_P76821	-8.37317
GT_44k_24_P76831	1.613122
GT_44k_24_P76844	-6.528652
GT_44k_24_P76854	-2.5712748
GT_44k_24_P76868	-4.1156807
GT_44k_24_P76879	2.4410172
GT_44k_24_P768824	-8.374436
GT_44k_24_P76898	1.569129
GT_44k_24_P769096	-3.3654838
GT_44k_24_P76911	2.624177
GT_44k_24_P7693	-6.4819107
GT_44k_24_P769359	2.5012789
GT_44k_24_P769529	-8.168014
GT_44k_24_P769588	-5.11505
GT_44k_24_P769672	0.1432209
GT_44k_24_P76981	-8.340381
GT_44k_24_P76995	-4.8853707
GT_44k_24_P769977	-0.98019886
GT_44k_24_P77008	-2.3622622
GT_44k_24_P770405	-5.309399
GT_44k_24_P770721	-2.1650977
GT_44k_24_P770746	-8.350345
GT_44k_24_P77082	0.10046768
GT_44k_24_P771821	-6.471447
GT_44k_24_P771880	-4.1665363
GT_44k_24_P772004	-8.350286
GT_44k_24_P772061	6.256569
GT_44k_24_P772103	-4.692376
GT_44k_24_P772147	-1.7646923
GT_44k_24_P77219	-4.6971235
GT_44k_24_P772276	-1.53475
GT_44k_24_P772330	-0.64002895
GT_44k_24_P772436	-8.130051
GT_44k_24_P772450	-2.8201323
GT_44k_24_P772488	-7.3675785
GT_44k_24_P772921	-8.2067
GT_44k_24_P773012	3.2897654
GT_44k_24_P773119	-8.332607
GT_44k_24_P773141	-8.406589
GT_44k_24_P773149	-8.374322
GT_44k_24_P773180	-8.33879
GT_44k_24_P773539	-3.9378352
GT_44k_24_P77364	4.350709
GT_44k_24_P773758	-8.404894
GT_44k_24_P773958	-1.9798684
GT_44k_24_P77432	1.384635
GT_44k_24_P775063	-8.335215
GT_44k_24_P775249	-2.8221164
GT_44k_24_P775659	-1.509511
GT_44k_24_P775694	-8.343499
GT_44k_24_P77676	3.3619032
GT_44k_24_P776784	-0.007130623
GT_44k_24_P77681	2.6918411
GT_44k_24_P777694	-6.0826
GT_44k_24_P777918	-5.312852
GT_44k_24_P77826	-4.362114
GT_44k_24_P778529	-5.8185096
GT_44k_24_P778607	0.21640682
GT_44k_24_P778649	-2.2387395
GT_44k_24_P77870	-2.7605572
GT_44k_24_P778741	1.6632376
GT_44k_24_P778836	1.6435385
GT_44k_24_P778844	-5.8263173
GT_44k_24_P778906	-4.322431
GT_44k_24_P7790	-7.435684
GT_44k_24_P77904	-0.68166256
GT_44k_24_P779258	-0.16862202
GT_44k_24_P77941	-3.1257043
GT_44k_24_P77947	-3.8624215
GT_44k_24_P77968	-6.39989
GT_44k_24_P780052	5.6127024
GT_44k_24_P780609	2.6875782
GT_44k_24_P7807	-7.4429827
GT_44k_24_P780789	-6.749605
GT_44k_24_P78153	-3.1106343
GT_44k_24_P78161	-2.9595847
GT_44k_24_P781615	-5.339489
GT_44k_24_P781657	-8.300598
GT_44k_24_P781757	-1.0049486
GT_44k_24_P781825	-8.345216
GT_44k_24_P781846	-3.1606922
GT_44k_24_P782020	-7.4743605
GT_44k_24_P782084	-7.137162
GT_44k_24_P782308	-4.161612
GT_44k_24_P782337	-0.66315174
GT_44k_24_P782437	-6.1879973
GT_44k_24_P783008	-5.753377
GT_44k_24_P783122	1.335002
GT_44k_24_P783679	5.1398726
GT_44k_24_P784203	-8.308
GT_44k_24_P784478	-7.9329042
GT_44k_24_P784765	-2.011044
GT_44k_24_P784816	-8.197587
GT_44k_24_P784846	-3.2233405
GT_44k_24_P784954	-4.9383006
GT_44k_24_P78526	-3.9287353
GT_44k_24_P785293	3.8189821
GT_44k_24_P78531	-1.641201
GT_44k_24_P78540	-0.50945663
GT_44k_24_P78556	-4.132228
GT_44k_24_P785853	-5.651436
GT_44k_24_P785894	-4.418114
GT_44k_24_P78590	-0.9593277
GT_44k_24_P786025	-8.298499
GT_44k_24_P786172	0.060421944
GT_44k_24_P786257	0.65542984
GT_44k_24_P786357	-6.724826
GT_44k_24_P786388	-8.206559
GT_44k_24_P7873	3.1525078
GT_44k_24_P787680	-8.206234
GT_44k_24_P787889	-0.004042625
GT_44k_24_P787897	-0.35527515
GT_44k_24_P787914	2.3892765
GT_44k_24_P787947	-1.0679388
GT_44k_24_P788227	0.22425747
GT_44k_24_P78862	-5.3265357
GT_44k_24_P7887	-1.5701303
GT_44k_24_P788772	3.8157778
GT_44k_24_P788878	-7.629529
GT_44k_24_P789033	-1.2586393
GT_44k_24_P789425	-3.042952
GT_44k_24_P789471	-6.7121663
GT_44k_24_P79040	-5.1899366
GT_44k_24_P79054	1.6079254
GT_44k_24_P79070	-4.0289283
GT_44k_24_P790909	-2.49404
GT_44k_24_P791040	-5.2738853
GT_44k_24_P791169	-8.355525
GT_44k_24_P791515	5.104577
GT_44k_24_P79153	-2.5143995
GT_44k_24_P791553	-6.386994
GT_44k_24_P791669	-1.491993
GT_44k_24_P791829	2.4072752
GT_44k_24_P791878	-7.613799
GT_44k_24_P791913	-6.9065523
GT_44k_24_P79199	-0.9019327
GT_44k_24_P792075	-6.6869516
GT_44k_24_P792078	-7.5947933
GT_44k_24_P792124	-7.944856
GT_44k_24_P792130	0.62652016
GT_44k_24_P79241	-1.7243004
GT_44k_24_P792734	2.4072657
GT_44k_24_P792748	-7.674263
GT_44k_24_P79300	-4.724072
GT_44k_24_P793228	-0.622262
GT_44k_24_P7934	7.0513744
GT_44k_24_P793483	-3.1056895
GT_44k_24_P794024	-8.338238
GT_44k_24_P79403	-3.2878113
GT_44k_24_P794122	1.3428745
GT_44k_24_P79413	5.643656
GT_44k_24_P794366	-5.5811625
GT_44k_24_P794447	-7.323569
GT_44k_24_P794458	-6.2312016
GT_44k_24_P794515	0.53814125
GT_44k_24_P794529	-7.695133
GT_44k_24_P7946	-2.7440953
GT_44k_24_P794631	-8.288851
GT_44k_24_P794648	-7.4107285
GT_44k_24_P794833	-1.8670278
GT_44k_24_P7950	-0.96727943
GT_44k_24_P795106	-1.029974
GT_44k_24_P795162	-4.604862
GT_44k_24_P795215	-1.806653
GT_44k_24_P795230	-8.072591
GT_44k_24_P795283	-1.8785105
GT_44k_24_P79529	-4.5510497
GT_44k_24_P795371	-0.7883034
GT_44k_24_P795594	-2.6796079
GT_44k_24_P795662	-6.962954
GT_44k_24_P79591	-3.9339037
GT_44k_24_P79617	-7.5732
GT_44k_24_P796274	1.6936216
GT_44k_24_P79631	1.1038275
GT_44k_24_P796321	-8.343657
GT_44k_24_P7965	-5.1084323
GT_44k_24_P796652	1.3314943
GT_44k_24_P79712	1.1778593
GT_44k_24_P7974	-1.6249228
GT_44k_24_P797455	2.1622515
GT_44k_24_P79750	3.6016235
GT_44k_24_P79755	1.2507915
GT_44k_24_P797678	-5.021675
GT_44k_24_P798028	-6.4415607
GT_44k_24_P79808	-0.8494053
GT_44k_24_P798217	-8.264462
GT_44k_24_P798218	-8.329339
GT_44k_24_P79855	-3.3138566
GT_44k_24_P798709	1.6902666
GT_44k_24_P799048	0.25347996
GT_44k_24_P79955	2.769024
GT_44k_24_P799858	-8.235056
GT_44k_24_P800009	-8.3539505
GT_44k_24_P800363	-8.321987
GT_44k_24_P800604	-5.8309774
GT_44k_24_P800629	0.526474
GT_44k_24_P800683	-7.668275
GT_44k_24_P800698	-4.983513
GT_44k_24_P800734	-7.3148065
GT_44k_24_P800824	-5.1612787
GT_44k_24_P800978	-8.314882
GT_44k_24_P801079	-0.6608219
GT_44k_24_P801197	0.34275818
GT_44k_24_P801264	5.379634
GT_44k_24_P80135	2.2128239
GT_44k_24_P80138	3.5229187
GT_44k_24_P801381	-7.793922
GT_44k_24_P801451	-1.5436697
GT_44k_24_P80152	-2.4763236
GT_44k_24_P80181	3.1824493
GT_44k_24_P80204	-8.079692
GT_44k_24_P802145	-4.0184627
GT_44k_24_P803246	-8.149277
GT_44k_24_P80338	0.93958855
GT_44k_24_P803425	-8.327909
GT_44k_24_P803621	-8.258431
GT_44k_24_P803801	1.3631563
GT_44k_24_P803885	-0.58678913
GT_44k_24_P80406	1.0053339
GT_44k_24_P804216	-3.916685
GT_44k_24_P804253	-8.298051
GT_44k_24_P804263	3.416378
GT_44k_24_P804267	-1.9937134
GT_44k_24_P804667	-1.0632114
GT_44k_24_P8049	0.7023792
GT_44k_24_P804951	-6.841513
GT_44k_24_P804992	-8.239044
GT_44k_24_P80500	-4.4198947
GT_44k_24_P80532	-2.679224
GT_44k_24_P805601	-1.8949885
GT_44k_24_P805626	-6.034872
GT_44k_24_P80571	0.36021137
GT_44k_24_P80633	2.4417295
GT_44k_24_P806646	-8.212226
GT_44k_24_P806749	-7.921358
GT_44k_24_P807031	-0.85906124
GT_44k_24_P807248	-7.5909443
GT_44k_24_P807301	-8.360416
GT_44k_24_P8075	0.16149902
GT_44k_24_P80776	-2.02214
GT_44k_24_P807935	-6.1029253
GT_44k_24_P808016	-4.1261578
GT_44k_24_P808100	-2.5213199
GT_44k_24_P808522	4.5738373
GT_44k_24_P808534	-0.51081944
GT_44k_24_P808595	-6.418866
GT_44k_24_P808720	-5.5225725
GT_44k_24_P8088	-0.014293671
GT_44k_24_P808838	-4.012512
GT_44k_24_P80915	-1.9959502
GT_44k_24_P809567	-8.172435
GT_44k_24_P809638	-8.238062
GT_44k_24_P809786	-5.906147
GT_44k_24_P8098	-3.082646
GT_44k_24_P809964	-3.150548
GT_44k_24_P810084	-0.82087135
GT_44k_24_P810104	-5.2804337
GT_44k_24_P810290	-5.7467155
GT_44k_24_P810476	-4.1606617
GT_44k_24_P810697	-1.6698828
GT_44k_24_P810735	-3.4093838
